pair_id,group_id,enzyme_class,enz_ac,sub_ac,enz_gene,sub_gene,enzyme_type,label,source,pmid
nan|O75150|Q96A08,nan|O75150,,O75150,Q96A08,RNF40,H2BC1,RING,1,UbiBrowser2,16307923
nan|O75150|Q9UQ80,nan|O75150,,O75150,Q9UQ80,RNF40,PA2G4,RING,1,UbiBrowser2,22199232
nan|O75159|P00533,nan|O75159,,O75159,P00533,SOCS5,EGFR,SOCS_VHL_BC-box,1,UbiBrowser2,15590694
nan|O75159|P42224,nan|O75159,,O75159,P42224,SOCS5,STAT1,SOCS_VHL_BC-box,1,UbiBrowser2,33391546
nan|O75382|P04637,nan|O75382,,O75382,P04637,TRIM3,TP53,RING,1,UbiBrowser2,33292295
nan|O75382|Q14457,nan|O75382,,O75382,Q14457,TRIM3,BECN1,RING,1,UbiBrowser2,32021240
nan|O75382|Q5VSY0,nan|O75382,,O75382,Q5VSY0,TRIM3,GKAP1,RING,1,UbiBrowser2,20352094
nan|O75592|P49815,nan|O75592,,O75592,P49815,MYCBP2,TSC2,RING,1,UbiBrowser2,14559897
nan|O75592|Q9BZQ4,nan|O75592,,O75592,Q9BZQ4,MYCBP2,NMNAT2,RING,1,UbiBrowser2,29997255
nan|O75717|Q15555,nan|O75717,,O75717,Q15555,WDHD1,MAPRE2,DWD,1,UbiBrowser2,32426268
nan|O75928|P42224,nan|O75928,,O75928,P42224,PIAS2,STAT1,RING,1,UbiBrowser2,12764129
nan|O76050|O76083,nan|O76050,,O76050,O76083,NEURL1,PDE9A,RING,1,UbiBrowser2,31068605
nan|O76064|O14773,nan|O76064,,O76064,O14773,RNF8,TPP1,RING,1,UbiBrowser2,22101936
nan|O76064|O60934,nan|O76064,,O76064,O60934,RNF8,NBN,RING,1,UbiBrowser2,23115235
nan|O76064|O75164,nan|O76064,,O76064,O75164,RNF8,KDM4A,RING,1,UbiBrowser2,22199232
nan|O76064|O76064,nan|O76064,,O76064,O76064,RNF8,RNF8,RING,1,UbiBrowser2,22199232
nan|O76064|O94761,nan|O76064,,O76064,O94761,RNF8,RECQL4,RING,1,UbiBrowser2,33674555
nan|O76064|O96017,nan|O76064,,O76064,O96017,RNF8,CHEK2,RING,1,UbiBrowser2,22266820
nan|O76064|P0C0S8,nan|O76064,,O76064,P0C0S8,RNF8,H2AC11,RING,1,UbiBrowser2,18001824
nan|O76064|P12004,nan|O76064,,O76064,P12004,RNF8,PCNA,RING,1,UbiBrowser2,18948756
nan|O76064|P13010,nan|O76064,,O76064,P13010,RNF8,XRCC5,RING,1,UbiBrowser2,22199232
nan|O76064|P16104,nan|O76064,,O76064,P16104,RNF8,H2AFX,RING,1,UbiBrowser2,20385748
nan|O76064|P29590,nan|O76064,,O76064,P29590,RNF8,PML,RING,1,UbiBrowser2,23708797
nan|O76064|P35222,nan|O76064,,O76064,P35222,RNF8,CTNNB1,RING,1,UbiBrowser2,32549753
nan|O76064|P54132,nan|O76064,,O76064,P54132,RNF8,BLM,RING,1,UbiBrowser2,23708797
nan|O76064|Q15233,nan|O76064,,O76064,Q15233,RNF8,NONO,RING,1,UbiBrowser2,30445466
nan|O76064|Q16777,nan|O76064,,O76064,Q16777,RNF8,H2AC20,RING,1,UbiBrowser2,22199232
nan|O76064|Q8IUE6,nan|O76064,,O76064,Q8IUE6,RNF8,H2AC21,RING,1,UbiBrowser2,22199232
nan|O76064|Q969R5,nan|O76064,,O76064,Q969R5,RNF8,L3MBTL2,RING,1,UbiBrowser2,31225475
nan|O76064|Q96A08,nan|O76064,,O76064,Q96A08,RNF8,H2BC1,RING,1,UbiBrowser2,22199232
nan|O76064|Q96FW1,nan|O76064,,O76064,Q96FW1,RNF8,OTUB1,RING,1,UbiBrowser2,21130715
nan|O76064|Q96QV6,nan|O76064,,O76064,Q96QV6,RNF8,HIST1H2AA,RING,1,UbiBrowser2,RNF8_HUMAN
nan|O76064|Q9HCU8,nan|O76064,,O76064,Q9HCU8,RNF8,POLD4,RING,1,UbiBrowser2,23233665
nan|O76064|Q9NQR1,nan|O76064,,O76064,Q9NQR1,RNF8,KMT5A,RING,1,UbiBrowser2,33710666
nan|O92608|Q9Y5J3,nan|O92608,,O92608,Q9Y5J3,ORF50,HEY1,Other,1,UbiBrowser2,22199232
nan|O94844|O76074,nan|O94844,,O94844,O76074,RHOBTB1,PDE5A,BTB_OTHER,1,UbiBrowser2,30896450
nan|O94889|O14965,nan|O94889,,O94889,O14965,KLHL18,AURKA,BTB_3,1,UbiBrowser2,23213400
nan|O94952|P08183,nan|O94952,,O94952,P08183,FBXO21,ABCB1,F-box,1,UbiBrowser2,26299618
nan|O94952|P24468,nan|O94952,,O94952,P24468,FBXO21,NR2F2,F-box,1,UbiBrowser2,33531987
nan|O94952|Q9Y6B2,nan|O94952,,O94952,Q9Y6B2,FBXO21,EID1,F-box,1,UbiBrowser2,26085330
nan|O94955|P24864,nan|O94955,,O94955,P24864,RHOBTB3,CCNE1,Other,1,UbiBrowser2,24145166
nan|O94972|O15105,nan|O94972,,O94972,O15105,TRIM37,SMAD7,RING,1,UbiBrowser2,32916597
nan|O94972|O94972,nan|O94972,,O94972,O94972,TRIM37,TRIM37,RING,1,UbiBrowser2,TRI37_HUMAN
nan|O94972|Q12933,nan|O94972,,O94972,Q12933,TRIM37,TRAF2,RING,1,UbiBrowser2,30043491
nan|O94972|Q9Y4K3,nan|O94972,,O94972,Q9Y4K3,TRIM37,TRAF6,RING,1,UbiBrowser2,33839419
nan|O95071|O43313,nan|O95071,,O95071,O43313,UBR5,ATMIN,HECT,1,UbiBrowser2,34321465
nan|O95071|O75469,nan|O95071,,O95071,O75469,UBR5,NR1I2,HECT,1,UbiBrowser2,24438055
nan|O95071|O95071,nan|O95071,,O95071,O95071,UBR5,UBR5,HECT,1,UbiBrowser2,11714696
nan|O95071|O95994,nan|O95071,,O95071,O95994,UBR5,AGR2,HECT,1,UbiBrowser2,30647455
nan|O95071|P01106,nan|O95071,,O95071,P01106,UBR5,MYC,HECT,1,UbiBrowser2,32029551
nan|O95071|P35558,nan|O95071,,O95071,P35558,UBR5,PCK1,HECT,1,UbiBrowser2,21726808
nan|O95071|P42858,nan|O95071,,O95071,P42858,UBR5,HTT,HECT,1,UbiBrowser2,30038412
nan|O95071|P48431,nan|O95071,,O95071,P48431,UBR5,SOX2,HECT,1,UbiBrowser2,30894683
nan|O95071|P49715,nan|O95071,,O95071,P49715,UBR5,CEBPA,HECT,1,UbiBrowser2,33122826
nan|O95071|P50750,nan|O95071,,O95071,P50750,UBR5,CDK9,HECT,1,UbiBrowser2,21127351
nan|O95071|P52907,nan|O95071,,O95071,P52907,UBR5,CAPZA1,HECT,1,UbiBrowser2,33777788
nan|O95071|P67775,nan|O95071,,O95071,P67775,UBR5,PPP2CA,HECT,1,UbiBrowser2,31392083
nan|O95071|Q92547,nan|O95071,,O95071,Q92547,UBR5,TOPBP1,HECT,1,UbiBrowser2,11714696
nan|O95071|Q9BPZ3,nan|O95071,,O95071,Q9BPZ3,UBR5,PAIP2,HECT,1,UbiBrowser2,16601676
nan|O95155|O95997,nan|O95155,,O95155,O95997,UBE4B,PTTG1,UBOX,1,UbiBrowser2,15611659
nan|O95155|P04637,nan|O95155,,O95155,P04637,UBE4B,TP53,UBOX,1,UbiBrowser2,21317885
nan|O95155|P54252,nan|O95155,,O95155,P54252,UBE4B,ATXN3,UBOX,1,UbiBrowser2,15152500
nan|O95155|Q8IWX7,nan|O95155,,O95155,Q8IWX7,UBE4B,UNC45B,UBOX,1,UbiBrowser2,15294159
nan|O95155|Q99689,nan|O95155,,O95155,Q99689,UBE4B,FEZ1,UBOX,1,UbiBrowser2,15466860
nan|O95198|O95502,nan|O95198,,O95198,O95502,KLHL2,NPTXR,Other,1,UbiBrowser2,22199232
nan|O95198|Q14155,nan|O95198,,O95198,Q14155,KLHL2,ARHGEF7,Other,1,UbiBrowser2,33163274
nan|O95198|Q96J92,nan|O95198,,O95198,Q96J92,KLHL2,WNK4,Other,1,UbiBrowser2,23838290
nan|O95198|Q9BYP7,nan|O95198,,O95198,Q9BYP7,KLHL2,WNK3,Other,1,UbiBrowser2,22199232
nan|O95198|Q9H4A3,nan|O95198,,O95198,Q9H4A3,KLHL2,WNK1,Other,1,UbiBrowser2,22199232
nan|O95376|O95376,nan|O95376,,O95376,O95376,ARIH2,ARIH2,RING,1,UbiBrowser2,16118314
nan|O95376|Q15653,nan|O95376,,O95376,Q15653,ARIH2,NFKBIB,RING,1,UbiBrowser2,23179078
nan|O95376|Q99684,nan|O95376,,O95376,Q99684,ARIH2,GFI1,RING,1,UbiBrowser2,17646546
nan|O95376|Q9HC16,nan|O95376,,O95376,Q9HC16,ARIH2,APOBEC3G,RING,1,UbiBrowser2,31253590
nan|O95628|O95628,nan|O95628,,O95628,O95628,CNOT4,CNOT4,RING,1,UbiBrowser2,11823428
nan|O95628|P41229,nan|O95628,,O95628,P41229,CNOT4,KDM5C,RING,1,UbiBrowser2,19346402
nan|O95628|P46937,nan|O95628,,O95628,P46937,CNOT4,YAP1,RING,1,UbiBrowser2,22707721
nan|O95628|Q96T37,nan|O95628,,O95628,Q96T37,CNOT4,RBM15,RING,1,UbiBrowser2,26575292
nan|O95630|Q96P20,nan|O95630,,O95630,Q96P20,STAMBP,NLRP3,SOCS_VHL_BC-box,1,UbiBrowser2,33253913
nan|O95714|P23025,nan|O95714,,O95714,P23025,HERC2,XPA,HECT,1,UbiBrowser2,21193487
nan|O95714|P38398,nan|O95714,,O95714,P38398,HERC2,BRCA1,HECT,1,UbiBrowser2,20631078
nan|O95714|P63165,nan|O95714,,O95714,P63165,HERC2,SUMO1,HECT,1,UbiBrowser2,33377049
nan|O95714|Q96JN8,nan|O95714,,O95714,Q96JN8,HERC2,NEURL4,HECT,1,UbiBrowser2,22261722
nan|O95714|Q9Y2K6,nan|O95714,,O95714,Q9Y2K6,HERC2,USP20,HECT,1,UbiBrowser2,25355518
nan|O95786|Q9NX47,nan|O95786,,O95786,Q9NX47,DDX58,MARCHF5,Other,1,UbiBrowser2,31881323
nan|O95835|Q14457,nan|O95835,,O95835,Q14457,LATS1,BECN1,Other,1,UbiBrowser2,31848340
nan|P00748|Q16665,nan|P00748,,P00748,Q16665,F12,HIF1A,Other,1,UbiBrowser2,18838541
nan|P03126|O43166,nan|P03126,,P03126,O43166,E6,SIPA1L1,Other,1,UbiBrowser2,22199232
nan|P03126|P04637,nan|P03126,,P03126,P04637,E6,TP53,Other,1,UbiBrowser2,22199232
nan|P03126|P41229,nan|P03126,,P03126,P41229,E6,KDM5C,Other,1,UbiBrowser2,25231954
nan|P03126|Q12959,nan|P03126,,P03126,Q12959,E6,DLG1,Other,1,UbiBrowser2,22199232
nan|P03243#Q6VGT3|P04637,nan|P03243#Q6VGT3,,P03243#Q6VGT3,P04637,E4,TP53,Other,1,UbiBrowser2,22199232
nan|P03243#Q6VGT3|P26006,nan|P03243#Q6VGT3,,P03243#Q6VGT3,P26006,E4,ITGA3,Other,1,UbiBrowser2,22199232
nan|P03243#Q6VGT3|P49917,nan|P03243#Q6VGT3,,P03243#Q6VGT3,P49917,E4,LIG4,Other,1,UbiBrowser2,22199232
nan|P03243#Q6VGT3|P49959,nan|P03243#Q6VGT3,,P03243#Q6VGT3,P49959,E4,MRE11,Other,1,UbiBrowser2,22199232
nan|P06463|P41229,nan|P06463,,P06463,P41229,E6,KDM5C,Other,1,UbiBrowser2,25231954
nan|P08393|O76064,nan|P08393,,P08393,O76064,ICP0,RNF8,RING,1,UbiBrowser2,32416261
nan|P08393|P04637,nan|P08393,,P08393,P04637,ICP0,TP53,RING,1,UbiBrowser2,22199232
nan|P08393|P07199,nan|P08393,,P08393,P07199,ICP0,CENPB,RING,1,UbiBrowser2,22199232
nan|P08393|P08393,nan|P08393,,P08393,P08393,ICP0,ICP0,RING,1,UbiBrowser2,32416261
nan|P08393|P23497,nan|P08393,,P08393,P23497,ICP0,SP100,RING,1,UbiBrowser2,32416261
nan|P08393|P29590,nan|P08393,,P08393,P29590,ICP0,PML,RING,1,UbiBrowser2,22199232
nan|P08393|P41212,nan|P08393,,P08393,P41212,ICP0,ETV6,RING,1,UbiBrowser2,32416261
nan|P08393|P46100,nan|P08393,,P08393,P46100,ICP0,ATRX,RING,1,UbiBrowser2,22787211
nan|P08393|P49450,nan|P08393,,P08393,P49450,ICP0,CENPA,RING,1,UbiBrowser2,22199232
nan|P08393|P78527,nan|P08393,,P08393,P78527,ICP0,PRKDC,RING,1,UbiBrowser2,32416261
nan|P08393|Q03188,nan|P08393,,P08393,Q03188,ICP0,CENPC,RING,1,UbiBrowser2,32416261
nan|P08393|Q14149,nan|P08393,,P08393,Q14149,ICP0,MORC3,RING,1,UbiBrowser2,32416261
nan|P08393|Q16666,nan|P08393,,P08393,Q16666,ICP0,IFI16,RING,1,UbiBrowser2,23427152
nan|P08393|Q5T5X7,nan|P08393,,P08393,Q5T5X7,ICP0,BEND3,RING,1,UbiBrowser2,32416261
nan|P08393|Q8IYW5,nan|P08393,,P08393,Q8IYW5,ICP0,RNF168,RING,1,UbiBrowser2,32416261
nan|P08393|Q8NAP3,nan|P08393,,P08393,Q8NAP3,ICP0,ZBTB38,RING,1,UbiBrowser2,32416261
nan|P08393|Q93009,nan|P08393,,P08393,Q93009,ICP0,USP7,RING,1,UbiBrowser2,32416261
nan|P08393|Q96BF6,nan|P08393,,P08393,Q96BF6,ICP0,NACC2,RING,1,UbiBrowser2,32416261
nan|P08393|Q96DT7,nan|P08393,,P08393,Q96DT7,ICP0,ZBTB10,RING,1,UbiBrowser2,32416261
nan|P08393|Q96RE7,nan|P08393,,P08393,Q96RE7,ICP0,NACC1,RING,1,UbiBrowser2,32416261
nan|P08393|Q99856,nan|P08393,,P08393,Q99856,ICP0,ARID3A,RING,1,UbiBrowser2,32416261
nan|P08393|Q9P1Z0,nan|P08393,,P08393,Q9P1Z0,ICP0,ZBTB4,RING,1,UbiBrowser2,32416261
nan|P08393|Q9UIS9,nan|P08393,,P08393,Q9UIS9,ICP0,MBD1,RING,1,UbiBrowser2,32416261
nan|P09874|Q8IUQ4,nan|P09874,,P09874,Q8IUQ4,PARP1,SIAH1,Other,1,UbiBrowser2,29949759
nan|P09936|P11021,nan|P09936,,P09936,P11021,UCHL1,HSPA5,SINGLE_OTHER,1,UbiBrowser2,32606430
nan|P09936|Q14247,nan|P09936,,P09936,Q14247,UCHL1,CTTN,SINGLE_OTHER,1,UbiBrowser2,32120844
nan|P09936|Q16637,nan|P09936,,P09936,Q16637,UCHL1,SMN1,SINGLE_OTHER,1,UbiBrowser2,20713032
nan|P0C2W1|O15350,nan|P0C2W1,,P0C2W1,O15350,FBXO45,TP73,F-box,1,UbiBrowser2,19581926
nan|P0C2W1|O43623,nan|P0C2W1,,P0C2W1,O43623,FBXO45,SNAI2,F-box,1,UbiBrowser2,25460509
nan|P0C2W1|O60315,nan|P0C2W1,,P0C2W1,O60315,FBXO45,ZEB2,F-box,1,UbiBrowser2,25460509
nan|P0C2W1|O95863,nan|P0C2W1,,P0C2W1,O95863,FBXO45,SNAI1,F-box,1,UbiBrowser2,25460509
nan|P0C2W1|P37275,nan|P0C2W1,,P0C2W1,P37275,FBXO45,ZEB1,F-box,1,UbiBrowser2,25460509
nan|P0C2W1|Q15672,nan|P0C2W1,,P0C2W1,Q15672,FBXO45,TWIST1,F-box,1,UbiBrowser2,25460509
nan|P0C2W1|Q969H0,nan|P0C2W1,,P0C2W1,Q969H0,FBXO45,FBXW7,F-box,1,UbiBrowser2,31285543
nan|P0C2W1|Q96IZ0,nan|P0C2W1,,P0C2W1,Q96IZ0,FBXO45,PAWR,F-box,1,UbiBrowser2,24992930
nan|P0CI25|P54132,nan|P0CI25,,P0CI25,P54132,TRIM49,BLM,RING,1,UbiBrowser2,23708797
nan|P10523|P05412,nan|P10523,,P10523,P05412,SAG,JUN,Other,1,UbiBrowser2,23136067
nan|P10523|P21359,nan|P10523,,P10523,P21359,SAG,NF1,Other,1,UbiBrowser2,23136067
nan|P10523|P25963,nan|P10523,,P10523,P25963,SAG,NFKBIA,Other,1,UbiBrowser2,23136067
nan|P10523|P46527,nan|P10523,,P10523,P46527,SAG,CDKN1B,Other,1,UbiBrowser2,23136067
nan|P10523|P49427,nan|P10523,,P10523,P49427,SAG,CDC34,Other,1,UbiBrowser2,10851089
nan|P10523|Q13794,nan|P10523,,P10523,Q13794,SAG,PMAIP1,Other,1,UbiBrowser2,23136067
nan|P10523|Q16665,nan|P10523,,P10523,Q16665,SAG,HIF1A,Other,1,UbiBrowser2,23136067
nan|P10523|Q8TB45,nan|P10523,,P10523,Q8TB45,SAG,DEPTOR,Other,1,UbiBrowser2,23136067
nan|P11441|Q9Y4K3,nan|P11441,,P11441,Q9Y4K3,UBL4A,TRAF6,Other,1,UbiBrowser2,31451677
nan|P12830|O14965,nan|P12830,,P12830,O14965,CDH1,AURKA,Other,1,UbiBrowser2,32705157
nan|P14373|O00750,nan|P14373,,P14373,O00750,TRIM27,PIK3C2B,RING,1,UbiBrowser2,22128329
nan|P14373|P38936,nan|P14373,,P14373,P38936,TRIM27,CDKN1A,RING,1,UbiBrowser2,33251042
nan|P14373|P60484,nan|P14373,,P14373,P60484,TRIM27,PTEN,RING,1,UbiBrowser2,31719796
nan|P14373|Q15561,nan|P14373,,P14373,Q15561,TRIM27,TEAD4,RING,1,UbiBrowser2,33993634
nan|P14373|Q9UHD2,nan|P14373,,P14373,Q9UHD2,TRIM27,TBK1,RING,1,UbiBrowser2,29688809
nan|P14373|Q9Y6X2,nan|P14373,,P14373,Q9Y6X2,TRIM27,PIAS3,RING,1,UbiBrowser2,31747314
nan|P15918|C9JYI4,nan|P15918,,P15918,C9JYI4,RAG1,KPNA1,RING,1,UbiBrowser2,19118899
nan|P15918|P15918,nan|P15918,,P15918,P15918,RAG1,RAG1,RING,1,UbiBrowser2,14671314
nan|P15918|P52292,nan|P15918,,P15918,P52292,RAG1,KPNA2,RING,1,UbiBrowser2,19118899
nan|P15918|P52294,nan|P15918,,P15918,P52294,RAG1,KPNA1,RING,1,UbiBrowser2,19118899
nan|P15918|Q16695,nan|P15918,,P15918,Q16695,RAG1,H3-4,RING,1,UbiBrowser2,20122409
nan|P19474|O14920,nan|P19474,,P19474,O14920,TRIM21,IKBKB,RING,1,UbiBrowser2,19675099
nan|P19474|O95863,nan|P19474,,P19474,O95863,TRIM21,SNAI1,RING,1,UbiBrowser2,30502437
nan|P19474|P01857,nan|P19474,,P19474,P01857,TRIM21,IGHG1,RING,1,UbiBrowser2,18641315
nan|P19474|P19474,nan|P19474,,P19474,P19474,TRIM21,TRIM21,RING,1,UbiBrowser2,16472766
nan|P19474|P34897,nan|P19474,,P19474,P34897,TRIM21,SHMT2,RING,1,UbiBrowser2,30367038
nan|P19474|P35232,nan|P19474,,P19474,P35232,TRIM21,PHB,RING,1,UbiBrowser2,30886235
nan|P19474|P37198,nan|P19474,,P19474,P37198,TRIM21,NUP62,RING,1,UbiBrowser2,34257278
nan|P19474|P38936,nan|P19474,,P19474,P38936,TRIM21,CDKN1A,RING,1,UbiBrowser2,33900537
nan|P19474|P46527,nan|P19474,,P19474,P46527,TRIM21,CDKN1B,RING,1,UbiBrowser2,RO52_HUMAN
nan|P19474|P49915,nan|P19474,,P19474,P49915,TRIM21,GMPS,RING,1,UbiBrowser2,33742136
nan|P19474|Q02556,nan|P19474,,P19474,Q02556,TRIM21,IRF8,RING,1,UbiBrowser2,19494276
nan|P19474|Q04206,nan|P19474,,P19474,Q04206,TRIM21,RELA,RING,1,UbiBrowser2,32232831
nan|P19474|Q13107,nan|P19474,,P19474,Q13107,TRIM21,USP4,RING,1,UbiBrowser2,16472766
nan|P19474|Q14653,nan|P19474,,P19474,Q14653,TRIM21,IRF3,RING,1,UbiBrowser2,19494276
nan|P19474|Q16666,nan|P19474,,P19474,Q16666,TRIM21,IFI16,RING,1,UbiBrowser2,33061806
nan|P19474|Q2F514,nan|P19474,,P19474,Q2F514,TRIM21,X,RING,1,UbiBrowser2,34097931
nan|P19474|Q92985,nan|P19474,,P19474,Q92985,TRIM21,IRF7,RING,1,UbiBrowser2,21183682
nan|P19474|Q9C035,nan|P19474,,P19474,Q9C035,TRIM21,TRIM5,RING,1,UbiBrowser2,18312418
nan|P19474|Q9H211,nan|P19474,,P19474,Q9H211,TRIM21,CDT1,RING,1,UbiBrowser2,16407252
nan|P21580|P21580,nan|P21580,,P21580,P21580,TNFAIP3,TNFAIP3,HECT,1,UbiBrowser2,21095585
nan|P21580|Q13546,nan|P21580,,P21580,Q13546,TNFAIP3,RIPK1,HECT,1,UbiBrowser2,TNAP3_HUMAN
nan|P21580|Q9H4P4,nan|P21580,,P21580,Q9H4P4,TNFAIP3,RNF41,HECT,1,UbiBrowser2,34023381
nan|P21580|Q9NR96,nan|P21580,,P21580,Q9NR96,TNFAIP3,TLR9,HECT,1,UbiBrowser2,30277474
nan|P21583|Q9NVF7,nan|P21583,,P21583,Q9NVF7,KITLG,FBXO28,Other,1,UbiBrowser2,31678254
nan|P22681|O14964,nan|P22681,,P22681,O14964,CBL,HGS,RING,1,UbiBrowser2,20029031
nan|P22681|O43521,nan|P22681,,P22681,O43521,CBL,BCL2L11,RING,1,UbiBrowser2,18198176
nan|P22681|O43597,nan|P22681,,P22681,O43597,CBL,SPRY2,RING,1,UbiBrowser2,16780213
nan|P22681|O94875,nan|P22681,,P22681,O94875,CBL,SORBS2,RING,1,UbiBrowser2,12475393
nan|P22681|O95644,nan|P22681,,P22681,O95644,CBL,NFATC1,RING,1,UbiBrowser2,22199232
nan|P22681|P00519,nan|P22681,,P22681,P00519,CBL,ABL1,RING,1,UbiBrowser2,8770364
nan|P22681|P00533,nan|P22681,,P22681,P00533,CBL,EGFR,RING,1,UbiBrowser2,15194809
nan|P22681|P04085,nan|P22681,,P22681,P04085,CBL,PDGFA,RING,1,UbiBrowser2,17620338
nan|P22681|P04271,nan|P22681,,P22681,P04271,CBL,S100B,RING,1,UbiBrowser2,33329486
nan|P22681|P04626,nan|P22681,,P22681,P04626,CBL,ERBB2,RING,1,UbiBrowser2,19263517
nan|P22681|P06127,nan|P22681,,P22681,P06127,CBL,CD5,RING,1,UbiBrowser2,22199232
nan|P22681|P06239,nan|P22681,,P22681,P06239,CBL,LCK,RING,1,UbiBrowser2,20150895
nan|P22681|P06241,nan|P22681,,P22681,P06241,CBL,FYN,RING,1,UbiBrowser2,15208330
nan|P22681|P07333,nan|P22681,,P22681,P07333,CBL,CSF1R,RING,1,UbiBrowser2,11847211
nan|P22681|P07947,nan|P22681,,P22681,P07947,CBL,YES1,RING,1,UbiBrowser2,21596750
nan|P22681|P07948,nan|P22681,,P22681,P07948,CBL,LYN,RING,1,UbiBrowser2,15190072
nan|P22681|P08069,nan|P22681,,P22681,P08069,CBL,IGF1R,RING,1,UbiBrowser2,22199232
nan|P22681|P08138,nan|P22681,,P22681,P08138,CBL,NGFR,RING,1,UbiBrowser2,15337528
nan|P22681|P08581,nan|P22681,,P22681,P08581,CBL,MET,RING,1,UbiBrowser2,17449471
nan|P22681|P08648,nan|P22681,,P22681,P08648,CBL,ITGA5,RING,1,UbiBrowser2,15728256
nan|P22681|P09619,nan|P22681,,P22681,P09619,CBL,PDGFRB,RING,1,UbiBrowser2,15753096
nan|P22681|P09769,nan|P22681,,P22681,P09769,CBL,FGR,RING,1,UbiBrowser2,12435267
nan|P22681|P10721,nan|P22681,,P22681,P10721,CBL,KIT,RING,1,UbiBrowser2,16780420
nan|P22681|P11274,nan|P22681,,P22681,P11274,CBL,BCR,RING,1,UbiBrowser2,20675402
nan|P22681|P11362,nan|P22681,,P22681,P11362,CBL,FGFR1,RING,1,UbiBrowser2,17944804
nan|P22681|P12318,nan|P22681,,P22681,P12318,CBL,FCGR2A,RING,1,UbiBrowser2,22199232
nan|P22681|P12931,nan|P22681,,P22681,P12931,CBL,SRC,RING,1,UbiBrowser2,10734113
nan|P22681|P13569,nan|P22681,,P22681,P13569,CBL,CFTR,RING,1,UbiBrowser2,22467879
nan|P22681|P15498,nan|P22681,,P22681,P15498,CBL,VAV1,RING,1,UbiBrowser2,11857085
nan|P22681|P16234,nan|P22681,,P22681,P16234,CBL,PDGFRA,RING,1,UbiBrowser2,10347229
nan|P22681|P17948,nan|P22681,,P22681,P17948,CBL,FLT1,RING,1,UbiBrowser2,15001553
nan|P22681|P19174,nan|P22681,,P22681,P19174,CBL,PLCG1,RING,1,UbiBrowser2,16467851
nan|P22681|P21802,nan|P22681,,P22681,P21802,CBL,FGFR2,RING,1,UbiBrowser2,17944804
nan|P22681|P22455,nan|P22681,,P22681,P22455,CBL,FGFR4,RING,1,UbiBrowser2,18480409
nan|P22681|P22607,nan|P22681,,P22681,P22607,CBL,FGFR3,RING,1,UbiBrowser2,18485666
nan|P22681|P27986,nan|P22681,,P22681,P27986,CBL,PIK3R1,RING,1,UbiBrowser2,24113870
nan|P22681|P29317,nan|P22681,,P22681,P29317,CBL,EPHA2,RING,1,UbiBrowser2,12496371
nan|P22681|P29322,nan|P22681,,P22681,P29322,CBL,EPHA8,RING,1,UbiBrowser2,20100865
nan|P22681|P31785,nan|P22681,,P22681,P31785,CBL,IL2RG,RING,1,UbiBrowser2,16004964
nan|P22681|P35222,nan|P22681,,P22681,P35222,CBL,CTNNB1,RING,1,UbiBrowser2,23744067
nan|P22681|P35968,nan|P22681,,P22681,P35968,CBL,KDR,RING,1,UbiBrowser2,22199232
nan|P22681|P40189,nan|P22681,,P22681,P40189,CBL,IL6ST,RING,1,UbiBrowser2,18519587
nan|P22681|P40238,nan|P22681,,P22681,P40238,CBL,MPL,RING,1,UbiBrowser2,19880496
nan|P22681|P42229,nan|P22681,,P22681,P42229,CBL,STAT5A,RING,1,UbiBrowser2,22199232
nan|P22681|P42345,nan|P22681,,P22681,P42345,CBL,MTOR,RING,1,UbiBrowser2,32386556
nan|P22681|P43403,nan|P22681,,P22681,P43403,CBL,ZAP70,RING,1,UbiBrowser2,29498112
nan|P22681|P43405,nan|P22681,,P22681,P43405,CBL,SYK,RING,1,UbiBrowser2,15701717
nan|P22681|P46109,nan|P22681,,P22681,P46109,CBL,CRKL,RING,1,UbiBrowser2,12671687
nan|P22681|P48736,nan|P22681,,P22681,P48736,CBL,PIK3CG,RING,1,UbiBrowser2,18374639
nan|P22681|P51692,nan|P22681,,P22681,P51692,CBL,STAT5B,RING,1,UbiBrowser2,22199232
nan|P22681|P54762,nan|P22681,,P22681,P54762,CBL,EPHB1,RING,1,UbiBrowser2,18034775
nan|P22681|P55085,nan|P22681,,P22681,P55085,CBL,F2RL1,RING,1,UbiBrowser2,CBL_HUMAN
nan|P22681|Q02556,nan|P22681,,P22681,Q02556,CBL,IRF8,RING,1,UbiBrowser2,15837792
nan|P22681|Q02763,nan|P22681,,P22681,Q02763,CBL,TEK,RING,1,UbiBrowser2,23754070
nan|P22681|Q04912,nan|P22681,,P22681,Q04912,CBL,MST1R,RING,1,UbiBrowser2,12802274
nan|P22681|Q14155,nan|P22681,,P22681,Q14155,CBL,ARHGEF7,RING,1,UbiBrowser2,16407834
nan|P22681|Q7Z698,nan|P22681,,P22681,Q7Z698,CBL,SPRED2,RING,1,UbiBrowser2,22199232
nan|P22681|Q8TBZ2,nan|P22681,,P22681,Q8TBZ2,CBL,MYCBPAP,RING,1,UbiBrowser2,17255943
nan|P22681|Q8WU20,nan|P22681,,P22681,Q8WU20,CBL,FRS2,RING,1,UbiBrowser2,11997436
nan|P22681|Q96B97,nan|P22681,,P22681,Q96B97,CBL,SH3KBP1,RING,1,UbiBrowser2,CBL_HUMAN
nan|P22681|Q96JA1,nan|P22681,,P22681,Q96JA1,CBL,LRIG1,RING,1,UbiBrowser2,15282549
