pair_id,enzyme_class,enz_node,sub_node,enz_ac,sub_ac,enz_gene,sub_gene,is_known_pair,prob_hgt_fold0,prob_hgt_fold1,prob_hgt_fold2,prob_hgt_fold3,prob_hgt_fold4,prob_hgt_mean,prob_hgt_std,crc_enz_expr,crc_sub_expr,lihc_enz_expr,lihc_sub_expr,crc_activity,lihc_activity,crc_score,lihc_score,gi_score
E3|O95714|P04637,E3,50,528,O95714,P04637,HERC2,TP53,False,0.9950622,0.9950918,0.9959259,0.9958324,0.9910931,0.9946011,0.0020019119,0.08080662967270195,0.05481088485174953,0.09545917511779832,0.07082104251960304,0.06655135516462782,0.08222237104282402,0.0661920510532295,0.08177846068380093,0.07398525586851522
E3|Q9HAU4|Q9H2K2,E3,327,1745,Q9HAU4,Q9H2K2,SMURF2,TNKS2,False,0.995421,0.9950493,0.9964065,0.99595636,0.99020946,0.9946085,0.0025127432,0.058102915017902275,0.08701015587443224,0.052458407014228346,0.11411631375099578,0.07110234660309438,0.07737157122427539,0.0707189983013838,0.07695442239801971,0.07383671034970175
E3|O14965|Q13148,E3,11,639,O14965,Q13148,AURKA,TARDBP,False,0.99554175,0.9944682,0.99575907,0.9958717,0.9912951,0.9945871,0.001922663,0.03045628100532096,0.1312010351068384,0.04451447135207938,0.16306174989616284,0.0632130966920847,0.08519746237049948,0.06287093052100012,0.0847362970264342,0.07380361377371716
E3|O14965|P52292,E3,11,770,O14965,P52292,AURKA,KPNA2,False,0.9955605,0.99473554,0.99605197,0.99605465,0.99189043,0.9948586,0.001744458,0.03045628100532096,0.1452446502388788,0.04451447135207938,0.149665449709703,0.06651023892751289,0.08162278097136026,0.06616828318509098,0.08120312560527411,0.07368570439518254
DUB|Q14694|Q96GD4,DUB,436,1463,Q14694,Q96GD4,USP10,AURKB,False,0.9954659,0.9949622,0.99584454,0.9953556,0.9915264,0.99463093,0.0017637209,0.1127920176901713,0.03726220412553465,0.12244153928241923,0.05603005929619117,0.06482961658765289,0.08282757213821294,0.06448154183812062,0.08238286510547282,0.07343220347179671
DUB|Q14694|Q9GZV5,DUB,436,1917,Q14694,Q9GZV5,USP10,WWTR1,False,0.9953133,0.99514043,0.99625254,0.9955615,0.99131036,0.9947157,0.0019500689,0.1127920176901713,0.043950230284434795,0.12244153928241923,0.048435704570619915,0.07040763560672288,0.07701001378947553,0.07003558053788626,0.0766030697736078,0.07331932515574703
E3|Q12834|P52292,E3,99,770,Q12834,P52292,CDC20,KPNA2,False,0.9954182,0.9945011,0.9960402,0.9959486,0.99177223,0.9947361,0.0017660616,0.033372948040499596,0.1452446502388788,0.040409700834780064,0.149665449709703,0.06962213847320864,0.07776847721327658,0.06925565449849952,0.07735911172607361,0.07330738311228657
E3|P40337|P04637,E3,77,528,P40337,P04637,VHL,TP53,False,0.99530584,0.9948402,0.9960239,0.99573684,0.99124265,0.99462986,0.0019457086,0.07128745012830408,0.05481088485174953,0.0993722609502804,0.07082104251960304,0.06250862516771036,0.08389068552603976,0.06217294509935223,0.08344018080006894,0.07280656294971058
E3|Q9H0M0|Q13009,E3,316,1907,Q9H0M0,Q13009,WWP1,TIAM1,False,0.99493307,0.99480635,0.9961979,0.99589205,0.9912422,0.9946143,0.0019780116,0.07072082730494572,0.05132664582839825,0.11053036077839125,0.06710313344599139,0.06024834317864903,0.08612162068346113,0.059923863676791776,0.08565779547094621,0.072790829573869
E3|Q9H0M0|P31751,E3,316,672,Q9H0M0,P31751,WWP1,AKT2,False,0.99490684,0.99483514,0.99628603,0.99602294,0.9916504,0.9947403,0.0018451733,0.07072082730494572,0.05888720040222457,0.11053036077839125,0.060063836136695636,0.06453333657976669,0.08147930705352828,0.0641939105893581,0.08105075034221884,0.07262233046578848
