pair_id,group_id,enzyme_class,enz_ac,sub_ac,enz_gene,sub_gene,enzyme_type,label,source,pmid,enz_gene_norm,sub_gene_norm,gene_pair_key,ppi_physical_flag,enz_compartments,sub_compartments,shared_compartments,has_enz_loc,has_sub_loc,coloc_flag,scrna_has_both_genes_crc,scrna_has_both_genes_lihc,scrna_coexpr_crc,scrna_coexpr_lihc,scrna_coexpr_flag,scrna_max_min_expr,scrna_best_cancer,scrna_best_celltype
DUB|A6NNY8|P08069,DUB|A6NNY8,DUB,A6NNY8,P08069,USP27X,IGF1R,USP,0,neg2x_initial_degree_matched,,USP27X,IGF1R,IGF1R|USP27X,False,cytoplasm;nucleus,membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.04382,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Myofibroblasts
DUB|A6NNY8|O14737,DUB|A6NNY8,DUB,A6NNY8,O14737,USP27X,PDCD5,USP,0,neg2x_initial_degree_matched,,USP27X,PDCD5,PDCD5|USP27X,False,cytoplasm;nucleus,,,True,False,False,True,True,False,False,False,0.04382,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Myofibroblasts
DUB|A6NNY8|P36894,DUB|A6NNY8,DUB,A6NNY8,P36894,USP27X,BMPR1A,USP,0,neg2x_initial_degree_matched,,USP27X,BMPR1A,BMPR1A|USP27X,False,cytoplasm;nucleus,membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.04382,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Myofibroblasts
DUB|O00487|Q96P20,DUB|O00487,DUB,O00487,Q96P20,PSMD14,NLRP3,JAMM,0,neg2x_initial_degree_matched,,PSMD14,NLRP3,NLRP3|PSMD14,False,,cytoplasm;cytoskeleton;endoplasmic_reticulum;extracellular;golgi;membrane;mitochondrion;nucleus;vesicle,,False,True,False,True,True,False,False,False,0.43739,LIHC,LIHC|LIHC_GSE140228_Smartseq2_expression_Celltype_majorlineage|ILC
DUB|O00487|O15287,DUB|O00487,DUB,O00487,O15287,PSMD14,FANCG,JAMM,0,neg2x_initial_degree_matched,,PSMD14,FANCG,FANCG|PSMD14,False,,cytoplasm;nucleus,,False,True,False,True,True,False,False,False,0.57251,CRC,CRC|CRC_GSE108989_expression_Celltype_majorlineage|Tprolif
DUB|O00487|P43246,DUB|O00487,DUB,O00487,P43246,PSMD14,MSH2,JAMM,0,neg2x_initial_degree_matched,,PSMD14,MSH2,MSH2|PSMD14,False,,nucleus,,False,True,False,True,True,False,False,False,0.72927,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|Tprolif
DUB|O00487|Q14694,DUB|O00487,DUB,O00487,Q14694,PSMD14,USP10,JAMM,0,neg2x_initial_degree_matched,,PSMD14,USP10,PSMD14|USP10,False,,cytoplasm;endosome;nucleus,,False,True,False,True,True,False,False,False,0.73084,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|Tprolif
DUB|O00487|O43395,DUB|O00487,DUB,O00487,O43395,PSMD14,PRPF3,JAMM,0,neg2x_initial_degree_matched,,PSMD14,PRPF3,PRPF3|PSMD14,False,,nucleus,,False,True,False,True,True,False,False,False,0.4366,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|Tprolif
DUB|O00487|P05412,DUB|O00487,DUB,O00487,P05412,PSMD14,JUN,JAMM,0,neg2x_initial_degree_matched,,PSMD14,JUN,JUN|PSMD14,False,,nucleus,,False,True,False,True,True,False,False,False,1.0985,CRC,CRC|CRC_GSE108989_expression_Celltype_majorlineage|Tprolif
DUB|O00487|O14497,DUB|O00487,DUB,O00487,O14497,PSMD14,ARID1A,JAMM,0,neg2x_initial_degree_matched,,PSMD14,ARID1A,ARID1A|PSMD14,False,,nucleus,,False,True,False,True,True,False,False,False,0.65849,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Tprolif
DUB|O00487|Q9NZN5,DUB|O00487,DUB,O00487,Q9NZN5,PSMD14,ARHGEF12,JAMM,0,neg2x_initial_degree_matched,,PSMD14,ARHGEF12,ARHGEF12|PSMD14,False,,cytoplasm;membrane,,False,True,False,True,True,False,False,False,0.3897,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Malignant
DUB|O00487|O15111,DUB|O00487,DUB,O00487,O15111,PSMD14,CHUK,JAMM,0,neg2x_initial_degree_matched,,PSMD14,CHUK,CHUK|PSMD14,False,,cytoplasm;nucleus,,False,True,False,True,True,False,False,False,0.24025,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|Tprolif
DUB|O00487|O95786,DUB|O00487,DUB,O00487,O95786,PSMD14,DDX58,JAMM,0,neg2x_initial_degree_matched,,PSMD14,DDX58,DDX58|PSMD14,False,,cell_junction;cytoplasm;cytoskeleton;membrane,,False,True,False,True,True,False,False,False,0.41919,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|CD8Tex
DUB|O00487|P60484,DUB|O00487,DUB,O00487,P60484,PSMD14,PTEN,JAMM,0,neg2x_initial_degree_matched,,PSMD14,PTEN,PSMD14|PTEN,False,,cytoplasm;extracellular;nucleus,,False,True,False,True,True,False,False,False,0.58247,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|Tprolif
DUB|O00507|P98170,DUB|O00507,DUB,O00507,P98170,USP9Y,XIAP,USP,0,neg2x_initial_degree_matched,,USP9Y,XIAP,USP9Y|XIAP,False,,cytoplasm;nucleus,,False,True,False,True,True,False,False,False,0.32957,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|CD8Tex
DUB|O00507|Q15388,DUB|O00507,DUB,O00507,Q15388,USP9Y,TOMM20,USP,0,neg2x_initial_degree_matched,,USP9Y,TOMM20,TOMM20|USP9Y,False,,membrane;mitochondrion,,False,True,False,True,True,False,False,False,0.43636,LIHC,LIHC|LIHC_GSE179795_expression_Celltype_majorlineage|ILC
DUB|O75317|O14737,DUB|O75317,DUB,O75317,O14737,USP12,PDCD5,USP,0,neg2x_initial_degree_matched,,USP12,PDCD5,PDCD5|USP12,False,cytoplasm;membrane;nucleus;plasma_membrane,,,True,False,False,True,True,False,False,False,0.39271,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Malignant
DUB|O75604|O15519,DUB|O75604,DUB,O75604,O15519,USP2,CFLAR,USP,0,neg2x_initial_degree_matched,,USP2,CFLAR,CFLAR|USP2,False,cytoplasm;membrane;nucleus;plasma_membrane,,,True,False,False,True,True,False,False,False,0.29705,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Myofibroblasts
DUB|O75604|P42773,DUB|O75604,DUB,O75604,P42773,USP2,CDKN2C,USP,0,neg2x_initial_degree_matched,,USP2,CDKN2C,CDKN2C|USP2,False,cytoplasm;membrane;nucleus;plasma_membrane,,,True,False,False,True,True,False,False,False,0.29705,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Myofibroblasts
DUB|O94782|O14640,DUB|O94782,DUB,O94782,O14640,USP1,DVL1,USP,0,neg2x_initial_degree_matched,,USP1,DVL1,DVL1|USP1,False,nucleus,cytoplasm;membrane;plasma_membrane;vesicle,,True,True,False,True,True,False,False,False,0.25825,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Malignant
DUB|O94782|O43353,DUB|O94782,DUB,O94782,O43353,USP1,RIPK2,USP,0,neg2x_initial_degree_matched,,USP1,RIPK2,RIPK2|USP1,False,nucleus,cytoplasm;endoplasmic_reticulum;membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.42609,LIHC,LIHC|LIHC_GSE140228_Smartseq2_expression_Celltype_majorlineage|ILC
DUB|O94782|Q15465,DUB|O94782,DUB,O94782,Q15465,USP1,SHH,USP,0,neg2x_initial_degree_matched,,USP1,SHH,SHH|USP1,False,nucleus,endoplasmic_reticulum;extracellular;golgi;membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.09957,LIHC,LIHC|LIHC_GSE166635_expression_Celltype_majorlineage|Malignant
DUB|O94782|P42773,DUB|O94782,DUB,O94782,P42773,USP1,CDKN2C,USP,0,neg2x_initial_degree_matched,,USP1,CDKN2C,CDKN2C|USP1,False,nucleus,,,True,False,False,True,True,False,False,False,0.50074,LIHC,LIHC|LIHC_GSE166635_expression_Celltype_majorlineage|Tprolif
DUB|O94782|Q86YR5,DUB|O94782,DUB,O94782,Q86YR5,USP1,GPSM1,USP,0,neg2x_initial_degree_matched,,USP1,GPSM1,GPSM1|USP1,False,nucleus,cytoplasm;endoplasmic_reticulum;golgi;membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.10602,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Fibroblasts
DUB|O94782|Q8N4S9,DUB|O94782,DUB,O94782,Q8N4S9,USP1,MARVELD2,USP,0,neg2x_initial_degree_matched,,USP1,MARVELD2,MARVELD2|USP1,False,nucleus,cell_junction;membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.18066,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Malignant
DUB|O94782|Q9Y577,DUB|O94782,DUB,O94782,Q9Y577,USP1,TRIM17,USP,0,neg2x_initial_degree_matched,,USP1,TRIM17,TRIM17|USP1,False,nucleus,cytoplasm;lysosome,,True,True,False,True,True,False,False,False,0.02472,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|CD8T
DUB|O94966|Q8WWY3,DUB|O94966,DUB,O94966,Q8WWY3,USP19,PRPF31,USP,0,neg2x_initial_degree_matched,,USP19,PRPF31,PRPF31|USP19,False,endoplasmic_reticulum;membrane;mitochondrion,nucleus,,True,True,False,True,True,False,False,False,0.22608,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|Tprolif
DUB|O94966|P51955,DUB|O94966,DUB,O94966,P51955,USP19,NEK2,USP,0,neg2x_initial_degree_matched,,USP19,NEK2,NEK2|USP19,False,endoplasmic_reticulum;membrane;mitochondrion,cytoplasm;cytoskeleton;nucleus,,True,True,False,True,True,False,False,False,0.22608,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|Tprolif
DUB|O94966|Q08999,DUB|O94966,DUB,O94966,Q08999,USP19,RBL2,USP,0,neg2x_initial_degree_matched,,USP19,RBL2,RBL2|USP19,False,endoplasmic_reticulum;membrane;mitochondrion,nucleus,,True,True,False,True,True,False,False,False,0.22608,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|Tprolif
DUB|O94966|Q9UMS4,DUB|O94966,DUB,O94966,Q9UMS4,USP19,PRPF19,USP,0,neg2x_initial_degree_matched,,USP19,PRPF19,PRPF19|USP19,False,endoplasmic_reticulum;membrane;mitochondrion,cytoplasm;cytoskeleton;nucleus,,True,True,False,True,True,False,False,False,0.0877,CRC,CRC|CRC_GSE139555_expression_Celltype_majorlineage|Myofibroblasts
DUB|O94966|P42773,DUB|O94966,DUB,O94966,P42773,USP19,CDKN2C,USP,0,neg2x_initial_degree_matched,,USP19,CDKN2C,CDKN2C|USP19,False,endoplasmic_reticulum;membrane;mitochondrion,,,True,False,False,True,True,False,False,False,0.22608,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|Tprolif
DUB|O94966|Q13042,DUB|O94966,DUB,O94966,Q13042,USP19,CDC16,USP,0,neg2x_initial_degree_matched,,USP19,CDC16,CDC16|USP19,False,endoplasmic_reticulum;membrane;mitochondrion,cytoplasm;cytoskeleton,,True,True,False,True,True,False,False,False,0.22608,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|Tprolif
DUB|O94966|Q8NAP3,DUB|O94966,DUB,O94966,Q8NAP3,USP19,ZBTB38,USP,0,neg2x_initial_degree_matched,,USP19,ZBTB38,USP19|ZBTB38,False,endoplasmic_reticulum;membrane;mitochondrion,nucleus,,True,True,False,True,True,False,False,False,0.22608,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|Tprolif
DUB|O94966|P51587,DUB|O94966,DUB,O94966,P51587,USP19,BRCA2,USP,0,neg2x_initial_degree_matched,,USP19,BRCA2,BRCA2|USP19,False,endoplasmic_reticulum;membrane;mitochondrion,cytoplasm;cytoskeleton;nucleus,,True,True,False,True,True,False,False,False,0.22608,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|Tprolif
DUB|O94966|O43663,DUB|O94966,DUB,O94966,O43663,USP19,PRC1,USP,0,neg2x_initial_degree_matched,,USP19,PRC1,PRC1|USP19,False,endoplasmic_reticulum;membrane;mitochondrion,cytoplasm;cytoskeleton;nucleus,,True,True,False,True,True,False,False,False,0.22608,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|Tprolif
DUB|O94966|O95602,DUB|O94966,DUB,O94966,O95602,USP19,POLR1A,USP,0,neg2x_initial_degree_matched,,USP19,POLR1A,POLR1A|USP19,False,endoplasmic_reticulum;membrane;mitochondrion,nucleus,,True,True,False,True,True,False,False,False,0.13123,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|CD8Tex
DUB|O94966|P35226,DUB|O94966,DUB,O94966,P35226,USP19,BMI1,USP,0,neg2x_initial_degree_matched,,USP19,BMI1,BMI1|USP19,False,endoplasmic_reticulum;membrane;mitochondrion,cytoplasm;nucleus,,True,True,False,True,True,False,False,False,0.19877,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|CD8T
DUB|O94966|P11441,DUB|O94966,DUB,O94966,P11441,USP19,UBL4A,USP,0,neg2x_initial_degree_matched,,USP19,UBL4A,UBL4A|USP19,False,endoplasmic_reticulum;membrane;mitochondrion,cytoplasm;nucleus,,True,True,False,True,True,False,False,False,0.22608,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|Tprolif
DUB|O94966|P30304,DUB|O94966,DUB,O94966,P30304,USP19,CDC25A,USP,0,neg2x_initial_degree_matched,,USP19,CDC25A,CDC25A|USP19,False,endoplasmic_reticulum;membrane;mitochondrion,,,True,False,False,True,True,False,False,False,0.06921,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Tprolif
DUB|O94966|Q03468,DUB|O94966,DUB,O94966,Q03468,USP19,ERCC6,USP,0,neg2x_initial_degree_matched,,USP19,ERCC6,ERCC6|USP19,False,endoplasmic_reticulum;membrane;mitochondrion,nucleus,,True,True,False,True,True,False,False,False,0.12354,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|CD8Tex
DUB|O95630|P49411,DUB|O95630,DUB,O95630,P49411,STAMBP,TUFM,Other,0,neg2x_initial_degree_matched,,STAMBP,TUFM,STAMBP|TUFM,False,cytoplasm;endosome;membrane;nucleus,mitochondrion,,True,True,False,True,True,False,False,False,0.39631,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|Tprolif
DUB|P09936|Q9H7L9,DUB|P09936,DUB,P09936,Q9H7L9,UCHL1,SUDS3,UCH,0,neg2x_initial_degree_matched,,UCHL1,SUDS3,SUDS3|UCHL1,False,cytoplasm;endoplasmic_reticulum;membrane;mitochondrion,nucleus,,True,True,False,True,True,False,False,False,0.21163,LIHC,LIHC|LIHC_GSE166635_expression_Celltype_majorlineage|Malignant
DUB|P09936|O43684,DUB|P09936,DUB,P09936,O43684,UCHL1,BUB3,UCH,0,neg2x_initial_degree_matched,,UCHL1,BUB3,BUB3|UCHL1,False,cytoplasm;endoplasmic_reticulum;membrane;mitochondrion,nucleus,,True,True,False,True,True,False,False,False,0.25331,LIHC,LIHC|LIHC_GSE166635_expression_Celltype_majorlineage|Malignant
DUB|P09936|P51965,DUB|P09936,DUB,P09936,P51965,UCHL1,UBE2E1,UCH,0,neg2x_initial_degree_matched,,UCHL1,UBE2E1,UBE2E1|UCHL1,False,cytoplasm;endoplasmic_reticulum;membrane;mitochondrion,nucleus,,True,True,False,True,True,False,False,False,0.22759,LIHC,LIHC|LIHC_GSE166635_expression_Celltype_majorlineage|Malignant
DUB|P09936|Q9H211,DUB|P09936,DUB,P09936,Q9H211,UCHL1,CDT1,UCH,0,neg2x_initial_degree_matched,,UCHL1,CDT1,CDT1|UCHL1,False,cytoplasm;endoplasmic_reticulum;membrane;mitochondrion,nucleus,,True,True,False,True,True,False,False,False,0.09467,CRC,CRC|CRC_GSE139555_expression_Celltype_majorlineage|Tprolif
DUB|P09936|P14780,DUB|P09936,DUB,P09936,P14780,UCHL1,MMP9,UCH,0,neg2x_initial_degree_matched,,UCHL1,MMP9,MMP9|UCHL1,False,cytoplasm;endoplasmic_reticulum;membrane;mitochondrion,extracellular,,True,True,False,True,True,False,False,False,0.07455,LIHC,LIHC|LIHC_GSE166635_expression_Celltype_majorlineage|Epithelial
DUB|P09936|Q12888,DUB|P09936,DUB,P09936,Q12888,UCHL1,TP53BP1,UCH,0,neg2x_initial_degree_matched,,UCHL1,TP53BP1,TP53BP1|UCHL1,False,cytoplasm;endoplasmic_reticulum;membrane;mitochondrion,nucleus,,True,True,False,True,True,False,False,False,0.13633,LIHC,LIHC|LIHC_GSE146115_expression_Celltype_majorlineage|Malignant
DUB|P09936|Q6FI13,DUB|P09936,DUB,P09936,Q6FI13,UCHL1,HIST2H2AA4,UCH,0,neg2x_initial_degree_matched,,UCHL1,HIST2H2AA4,HIST2H2AA4|UCHL1,False,cytoplasm;endoplasmic_reticulum;membrane;mitochondrion,nucleus,,True,True,False,True,True,False,False,False,0.07484,LIHC,LIHC|LIHC_GSE146409_expression_Celltype_majorlineage|Fibroblasts
DUB|P09936|Q9ULT8,DUB|P09936,DUB,P09936,Q9ULT8,UCHL1,HECTD1,UCH,0,neg2x_initial_degree_matched,,UCHL1,HECTD1,HECTD1|UCHL1,False,cytoplasm;endoplasmic_reticulum;membrane;mitochondrion,,,True,False,False,True,True,False,False,False,0.25331,LIHC,LIHC|LIHC_GSE166635_expression_Celltype_majorlineage|Malignant
DUB|P09936|O75461,DUB|P09936,DUB,P09936,O75461,UCHL1,E2F6,UCH,0,neg2x_initial_degree_matched,,UCHL1,E2F6,E2F6|UCHL1,False,cytoplasm;endoplasmic_reticulum;membrane;mitochondrion,nucleus,,True,True,False,True,True,False,False,False,0.11819,LIHC,LIHC|LIHC_GSE166635_expression_Celltype_majorlineage|Malignant
DUB|P15374|Q92819,DUB|P15374,DUB,P15374,Q92819,UCHL3,HAS2,UCH,0,neg2x_initial_degree_matched,,UCHL3,HAS2,HAS2|UCHL3,False,cytoplasm,endoplasmic_reticulum;golgi;lysosome;membrane;plasma_membrane;vesicle,,True,True,False,True,True,False,False,False,0.13973,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Fibroblasts
DUB|P15374|Q9UL17,DUB|P15374,DUB,P15374,Q9UL17,UCHL3,TBX21,UCH,0,neg2x_initial_degree_matched,,UCHL3,TBX21,TBX21|UCHL3,False,cytoplasm,nucleus,,True,True,False,True,True,False,False,False,0.19888,CRC,CRC|CRC_GSE146771_Smartseq2_expression_Celltype_majorlineage|NK
DUB|P15374|Q9HA47,DUB|P15374,DUB,P15374,Q9HA47,UCHL3,UCK1,UCH,0,neg2x_initial_degree_matched,,UCHL3,UCK1,UCHL3|UCK1,False,cytoplasm,,,True,False,False,True,True,False,False,False,0.19099,CRC,CRC|CRC_GSE108989_expression_Celltype_majorlineage|Tprolif
DUB|P15374|Q14469,DUB|P15374,DUB,P15374,Q14469,UCHL3,HES1,UCH,0,neg2x_initial_degree_matched,,UCHL3,HES1,HES1|UCHL3,False,cytoplasm,nucleus,,True,True,False,True,True,False,False,False,0.48939,CRC,CRC|CRC_GSE146771_Smartseq2_expression_Celltype_majorlineage|Endothelial
DUB|P21580|Q99835,DUB|P21580,DUB,P21580,Q99835,TNFAIP3,SMO,OTU,0,neg2x_initial_degree_matched,,TNFAIP3,SMO,SMO|TNFAIP3,False,cytoplasm;lysosome;nucleus,membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.15565,LIHC,LIHC|LIHC_GSE146115_expression_Celltype_majorlineage|Malignant
DUB|P21580|Q04771,DUB|P21580,DUB,P21580,Q04771,TNFAIP3,ACVR1,OTU,0,neg2x_initial_degree_matched,,TNFAIP3,ACVR1,ACVR1|TNFAIP3,False,cytoplasm;lysosome;nucleus,membrane,,True,True,False,True,True,False,False,False,0.28238,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Fibroblasts
DUB|P21580|P33981,DUB|P21580,DUB,P21580,P33981,TNFAIP3,TTK,OTU,0,neg2x_initial_degree_matched,,TNFAIP3,TTK,TNFAIP3|TTK,False,cytoplasm;lysosome;nucleus,,,True,False,False,True,True,False,False,False,0.52158,LIHC,LIHC|LIHC_GSE140228_Smartseq2_expression_Celltype_majorlineage|Tprolif
DUB|P21580|Q13619,DUB|P21580,DUB,P21580,Q13619,TNFAIP3,CUL4A,OTU,0,neg2x_initial_degree_matched,,TNFAIP3,CUL4A,CUL4A|TNFAIP3,False,cytoplasm;lysosome;nucleus,,,True,False,False,True,True,False,False,False,0.50006,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|CD8T
DUB|P21580|O60337,DUB|P21580,DUB,P21580,O60337,TNFAIP3,MARCHF6,OTU,0,neg2x_initial_degree_matched,,TNFAIP3,MARCHF6,MARCHF6|TNFAIP3,False,cytoplasm;lysosome;nucleus,endoplasmic_reticulum;membrane,,True,True,False,False,False,False,False,False,0.0,CRC,NA
DUB|P21580|O95140,DUB|P21580,DUB,P21580,O95140,TNFAIP3,MFN2,OTU,0,neg2x_initial_degree_matched,,TNFAIP3,MFN2,MFN2|TNFAIP3,False,cytoplasm;lysosome;nucleus,membrane;mitochondrion,,True,True,False,True,True,False,False,False,0.28496,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|Tprolif
DUB|P35125|P27694,DUB|P35125,DUB,P35125,P27694,USP6,RPA1,USP,0,neg2x_initial_degree_matched,,USP6,RPA1,RPA1|USP6,False,cytoplasm;cytoskeleton;endosome;membrane;plasma_membrane,nucleus,,True,True,False,True,True,False,False,False,0.03051,LIHC,LIHC|LIHC_GSE140228_Smartseq2_expression_Celltype_majorlineage|B
DUB|P35125|O43684,DUB|P35125,DUB,P35125,O43684,USP6,BUB3,USP,0,neg2x_initial_degree_matched,,USP6,BUB3,BUB3|USP6,False,cytoplasm;cytoskeleton;endosome;membrane;plasma_membrane,nucleus,,True,True,False,True,True,False,False,False,0.03051,LIHC,LIHC|LIHC_GSE140228_Smartseq2_expression_Celltype_majorlineage|B
DUB|P45974|Q9HA47,DUB|P45974,DUB,P45974,Q9HA47,USP5,UCK1,USP,0,neg2x_initial_degree_matched,,USP5,UCK1,UCK1|USP5,False,cytoplasm;nucleus,,,True,False,False,True,True,False,False,False,0.19099,CRC,CRC|CRC_GSE108989_expression_Celltype_majorlineage|Tprolif
DUB|P45974|P36897,DUB|P45974,DUB,P45974,P36897,USP5,TGFBR1,USP,0,neg2x_initial_degree_matched,,USP5,TGFBR1,TGFBR1|USP5,False,cytoplasm;nucleus,cell_junction;membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.26846,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|Treg
DUB|P45974|Q96RJ0,DUB|P45974,DUB,P45974,Q96RJ0,USP5,TAAR1,USP,0,neg2x_initial_degree_matched,,USP5,TAAR1,TAAR1|USP5,False,cytoplasm;nucleus,endoplasmic_reticulum;membrane;plasma_membrane,,True,True,False,False,False,False,False,False,0.0,CRC,NA
DUB|P45974|Q8IVP5,DUB|P45974,DUB,P45974,Q8IVP5,USP5,FUNDC1,USP,0,neg2x_initial_degree_matched,,USP5,FUNDC1,FUNDC1|USP5,False,cytoplasm;nucleus,membrane;mitochondrion,,True,True,False,True,True,False,False,False,0.1329,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Fibroblasts
DUB|P46736|O95180,DUB|P46736,DUB,P46736,O95180,BRCC3,CACNA1H,JAMM,0,neg2x_initial_degree_matched,,BRCC3,CACNA1H,BRCC3|CACNA1H,False,cytoplasm;cytoskeleton;nucleus,membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.14321,LIHC,LIHC|LIHC_GSE140228_Smartseq2_expression_Celltype_majorlineage|Mast
DUB|P46736|Q12809,DUB|P46736,DUB,P46736,Q12809,BRCC3,KCNH2,JAMM,0,neg2x_initial_degree_matched,,BRCC3,KCNH2,BRCC3|KCNH2,False,cytoplasm;cytoskeleton;nucleus,membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.11628,CRC,CRC|CRC_GSE146771_Smartseq2_expression_Celltype_majorlineage|Mast
DUB|P46736|P25445,DUB|P46736,DUB,P46736,P25445,BRCC3,FAS,JAMM,0,neg2x_initial_degree_matched,,BRCC3,FAS,BRCC3|FAS,False,cytoplasm;cytoskeleton;nucleus,extracellular;membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.34497,LIHC,LIHC|LIHC_GSE140228_Smartseq2_expression_Celltype_majorlineage|Tprolif
DUB|P46736|O95140,DUB|P46736,DUB,P46736,O95140,BRCC3,MFN2,JAMM,0,neg2x_initial_degree_matched,,BRCC3,MFN2,BRCC3|MFN2,False,cytoplasm;cytoskeleton;nucleus,membrane;mitochondrion,,True,True,False,True,True,False,False,False,0.28496,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|Tprolif
DUB|P51784|P04179,DUB|P51784,DUB,P51784,P04179,USP11,SOD2,USP,0,neg2x_initial_degree_matched,,USP11,SOD2,SOD2|USP11,False,cytoplasm;nucleus,mitochondrion,,True,True,False,True,True,False,False,False,0.58156,LIHC,LIHC|LIHC_GSE140228_Smartseq2_expression_Celltype_majorlineage|Tprolif
DUB|P51784|Q04771,DUB|P51784,DUB,P51784,Q04771,USP11,ACVR1,USP,0,neg2x_initial_degree_matched,,USP11,ACVR1,ACVR1|USP11,False,cytoplasm;nucleus,membrane,,True,True,False,True,True,False,False,False,0.24659,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Fibroblasts
DUB|P51784|O15519,DUB|P51784,DUB,P51784,O15519,USP11,CFLAR,USP,0,neg2x_initial_degree_matched,,USP11,CFLAR,CFLAR|USP11,False,cytoplasm;nucleus,,,True,False,False,True,True,False,False,False,0.68331,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|CD8Tex
DUB|P51784|Q9UBS5,DUB|P51784,DUB,P51784,Q9UBS5,USP11,GABBR1,USP,0,neg2x_initial_degree_matched,,USP11,GABBR1,GABBR1|USP11,False,cytoplasm;nucleus,extracellular;membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.27311,LIHC,LIHC|LIHC_GSE140228_Smartseq2_expression_Celltype_majorlineage|DC
DUB|P51784|Q92819,DUB|P51784,DUB,P51784,Q92819,USP11,HAS2,USP,0,neg2x_initial_degree_matched,,USP11,HAS2,HAS2|USP11,False,cytoplasm;nucleus,endoplasmic_reticulum;golgi;lysosome;membrane;plasma_membrane;vesicle,,True,True,False,True,True,False,False,False,0.24659,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Fibroblasts
DUB|P51784|P14780,DUB|P51784,DUB,P51784,P14780,USP11,MMP9,USP,0,neg2x_initial_degree_matched,,USP11,MMP9,MMP9|USP11,False,cytoplasm;nucleus,extracellular,,True,True,False,True,True,False,False,False,0.21487,LIHC,LIHC|LIHC_GSE166635_expression_Celltype_majorlineage|Fibroblasts
DUB|P51784|P18084,DUB|P51784,DUB,P51784,P18084,USP11,ITGB5,USP,0,neg2x_initial_degree_matched,,USP11,ITGB5,ITGB5|USP11,False,cytoplasm;nucleus,membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.37359,CRC,CRC|CRC_GSE146771_Smartseq2_expression_Celltype_majorlineage|Fibroblasts
