src,dst,src_ac,dst_ac,compartment,edge_type,edge_label,edge_id
1570,88,P51795,P63244,plasma_membrane,co_localized,-1,88|1570|plasma_membrane
1570,1264,P51795,P63252,plasma_membrane,co_localized,-1,1264|1570|plasma_membrane
1570,1024,P51795,P78352,plasma_membrane,co_localized,-1,1024|1570|plasma_membrane
1570,1301,P51795,P78380,plasma_membrane,co_localized,-1,1301|1570|plasma_membrane
1570,1329,P51795,P78504,plasma_membrane,co_localized,-1,1329|1570|plasma_membrane
1570,1197,P51795,P79483,plasma_membrane,co_localized,-1,1197|1570|plasma_membrane
1570,1434,P51795,P98155,plasma_membrane,co_localized,-1,1434|1570|plasma_membrane
1570,1343,P51795,P98161,plasma_membrane,co_localized,-1,1343|1570|plasma_membrane
1570,907,P51795,Q01628,plasma_membrane,co_localized,-1,907|1570|plasma_membrane
1570,1236,P51795,Q01638,plasma_membrane,co_localized,-1,1236|1570|plasma_membrane
1570,1953,P51795,Q01844,plasma_membrane,co_localized,-1,1570|1953|plasma_membrane
1570,908,P51795,Q01959,plasma_membrane,co_localized,-1,908|1570|plasma_membrane
1570,1426,P51795,Q02156,plasma_membrane,co_localized,-1,1426|1570|plasma_membrane
1570,2080,P51795,Q02246,plasma_membrane,co_localized,-1,1570|2080|plasma_membrane
1570,829,P51795,Q02763,plasma_membrane,co_localized,-1,829|1570|plasma_membrane
1570,1375,P51795,Q03135,plasma_membrane,co_localized,-1,1375|1570|plasma_membrane
1570,1949,P51795,Q03431,plasma_membrane,co_localized,-1,1570|1949|plasma_membrane
1570,1371,P51795,Q04721,plasma_membrane,co_localized,-1,1371|1570|plasma_membrane
1570,1407,P51795,Q05586,plasma_membrane,co_localized,-1,1407|1570|plasma_membrane
1570,1682,P51795,Q06187,plasma_membrane,co_localized,-1,1570|1682|plasma_membrane
1570,909,P51795,Q07912,plasma_membrane,co_localized,-1,909|1570|plasma_membrane
1570,1027,P51795,Q08499,plasma_membrane,co_localized,-1,1027|1570|plasma_membrane
1570,1683,P51795,Q08881,plasma_membrane,co_localized,-1,1570|1683|plasma_membrane
1570,961,P51795,Q10589,plasma_membrane,co_localized,-1,961|1570|plasma_membrane
1570,597,P51795,Q12809,plasma_membrane,co_localized,-1,597|1570|plasma_membrane
1570,1878,P51795,Q12852,plasma_membrane,co_localized,-1,1570|1878|plasma_membrane
1570,1320,P51795,Q12913,plasma_membrane,co_localized,-1,1320|1570|plasma_membrane
1570,735,P51795,Q12959,plasma_membrane,co_localized,-1,735|1570|plasma_membrane
1570,1243,P51795,Q13002,plasma_membrane,co_localized,-1,1243|1570|plasma_membrane
1570,1907,P51795,Q13009,plasma_membrane,co_localized,-1,1570|1907|plasma_membrane
1570,1321,P51795,Q13291,plasma_membrane,co_localized,-1,1321|1570|plasma_membrane
1570,111,P51795,Q13356,plasma_membrane,co_localized,-1,111|1570|plasma_membrane
1570,1228,P51795,Q13467,plasma_membrane,co_localized,-1,1228|1570|plasma_membrane
1570,1685,P51795,Q13492,plasma_membrane,co_localized,-1,1570|1685|plasma_membrane
1570,783,P51795,Q13546,plasma_membrane,co_localized,-1,783|1570|plasma_membrane
1570,1908,P51795,Q13563,plasma_membrane,co_localized,-1,1570|1908|plasma_membrane
1570,1164,P51795,Q13564,plasma_membrane,co_localized,-1,1164|1570|plasma_membrane
1570,1535,P51795,Q13635,plasma_membrane,co_localized,-1,1535|1570|plasma_membrane
1570,1909,P51795,Q13651,plasma_membrane,co_localized,-1,1570|1909|plasma_membrane
1570,1778,P51795,Q13702,plasma_membrane,co_localized,-1,1570|1778|plasma_membrane
1570,962,P51795,Q13740,plasma_membrane,co_localized,-1,962|1570|plasma_membrane
1570,1686,P51795,Q13873,plasma_membrane,co_localized,-1,1570|1686|plasma_membrane
1570,1435,P51795,Q14114,plasma_membrane,co_localized,-1,1435|1570|plasma_membrane
1570,1058,P51795,Q14160,plasma_membrane,co_localized,-1,1058|1570|plasma_membrane
1570,754,P51795,Q14247,plasma_membrane,co_localized,-1,754|1570|plasma_membrane
1570,1536,P51795,Q14511,plasma_membrane,co_localized,-1,1536|1570|plasma_membrane
1570,911,P51795,Q14524,plasma_membrane,co_localized,-1,911|1570|plasma_membrane
1570,1979,P51795,Q14980,plasma_membrane,co_localized,-1,1570|1979|plasma_membrane
1570,438,P51795,Q15040,plasma_membrane,co_localized,-1,438|1570|plasma_membrane
1570,642,P51795,Q15303,plasma_membrane,co_localized,-1,642|1570|plasma_membrane
1570,1519,P51795,Q15311,plasma_membrane,co_localized,-1,1519|1570|plasma_membrane
1570,1633,P51795,Q15465,plasma_membrane,co_localized,-1,1570|1633|plasma_membrane
1570,1687,P51795,Q15642,plasma_membrane,co_localized,-1,1570|1687|plasma_membrane
1570,1209,P51795,Q15678,plasma_membrane,co_localized,-1,1209|1570|plasma_membrane
1570,1538,P51795,Q15811,plasma_membrane,co_localized,-1,1538|1570|plasma_membrane
1570,1035,P51795,Q15849,plasma_membrane,co_localized,-1,1035|1570|plasma_membrane
1570,1573,P51795,Q15858,plasma_membrane,co_localized,-1,1570|1573|plasma_membrane
1570,1574,P51795,Q16620,plasma_membrane,co_localized,-1,1570|1574|plasma_membrane
1570,675,P51795,Q16623,plasma_membrane,co_localized,-1,675|1570|plasma_membrane
1570,1540,P51795,Q16625,plasma_membrane,co_localized,-1,1540|1570|plasma_membrane
1570,1200,P51795,Q30154,plasma_membrane,co_localized,-1,1200|1570|plasma_membrane
1570,1966,P51795,Q4U2R8,plasma_membrane,co_localized,-1,1570|1966|plasma_membrane
1570,915,P51795,Q4VCS5,plasma_membrane,co_localized,-1,915|1570|plasma_membrane
1570,1302,P51795,Q5T5C0,plasma_membrane,co_localized,-1,1302|1570|plasma_membrane
1570,1599,P51795,Q5T9L3,plasma_membrane,co_localized,-1,1570|1599|plasma_membrane
1570,148,P51795,Q68DV7,plasma_membrane,co_localized,-1,148|1570|plasma_membrane
1570,158,P51795,Q6R327,plasma_membrane,co_localized,-1,158|1570|plasma_membrane
1570,1692,P51795,Q6ZTN6,plasma_membrane,co_localized,-1,1570|1692|plasma_membrane
1570,1694,P51795,Q7KZI7,plasma_membrane,co_localized,-1,1570|1694|plasma_membrane
1570,1133,P51795,Q7L523,plasma_membrane,co_localized,-1,1133|1570|plasma_membrane
1570,1616,P51795,Q7Z2W7,plasma_membrane,co_localized,-1,1570|1616|plasma_membrane
1570,831,P51795,Q7Z698,plasma_membrane,co_localized,-1,831|1570|plasma_membrane
1570,860,P51795,Q86WV6,plasma_membrane,co_localized,-1,860|1570|plasma_membrane
1570,2053,P51795,Q86YR5,plasma_membrane,co_localized,-1,1570|2053|plasma_membrane
1570,189,P51795,Q86YT6,plasma_membrane,co_localized,-1,189|1570|plasma_membrane
1570,545,P51795,Q8IVT5,plasma_membrane,co_localized,-1,545|1570|plasma_membrane
1570,1696,P51795,Q8IZ07,plasma_membrane,co_localized,-1,1570|1696|plasma_membrane
1570,1362,P51795,Q8IZP1,plasma_membrane,co_localized,-1,1362|1570|plasma_membrane
1570,2085,P51795,Q8N4S9,plasma_membrane,co_localized,-1,1570|2085|plasma_membrane
1570,1248,P51795,Q8N6P7,plasma_membrane,co_localized,-1,1248|1570|plasma_membrane
1570,1427,P51795,Q8N884,plasma_membrane,co_localized,-1,1427|1570|plasma_membrane
1570,1354,P51795,Q8NBJ4,plasma_membrane,co_localized,-1,1354|1570|plasma_membrane
1570,1148,P51795,Q8NBP7,plasma_membrane,co_localized,-1,1148|1570|plasma_membrane
1570,1912,P51795,Q8NF37,plasma_membrane,co_localized,-1,1570|1912|plasma_membrane
1570,220,P51795,Q8NHG8,plasma_membrane,co_localized,-1,220|1570|plasma_membrane
1570,1323,P51795,Q8NHL6,plasma_membrane,co_localized,-1,1323|1570|plasma_membrane
1570,1576,P51795,Q8TCC7,plasma_membrane,co_localized,-1,1570|1576|plasma_membrane
1570,227,P51795,Q8TCQ1,plasma_membrane,co_localized,-1,227|1570|plasma_membrane
1570,1913,P51795,Q8TDM6,plasma_membrane,co_localized,-1,1570|1913|plasma_membrane
1570,240,P51795,Q8WY64,plasma_membrane,co_localized,-1,240|1570|plasma_membrane
1570,243,P51795,Q8WZ73,plasma_membrane,co_localized,-1,243|1570|plasma_membrane
1570,1984,P51795,Q92633,plasma_membrane,co_localized,-1,1570|1984|plasma_membrane
1570,2007,P51795,Q92819,plasma_membrane,co_localized,-1,1570|2007|plasma_membrane
1570,1254,P51795,Q93070,plasma_membrane,co_localized,-1,1254|1570|plasma_membrane
1570,1499,P51795,Q969F2,plasma_membrane,co_localized,-1,1499|1570|plasma_membrane
1570,248,P51795,Q969K3,plasma_membrane,co_localized,-1,248|1570|plasma_membrane
1570,921,P51795,Q96BF3,plasma_membrane,co_localized,-1,921|1570|plasma_membrane
1570,1643,P51795,Q96BI1,plasma_membrane,co_localized,-1,1570|1643|plasma_membrane
1570,1355,P51795,Q96CV9,plasma_membrane,co_localized,-1,1355|1570|plasma_membrane
1570,1579,P51795,Q96D31,plasma_membrane,co_localized,-1,1570|1579|plasma_membrane
1570,262,P51795,Q96EQ8,plasma_membrane,co_localized,-1,262|1570|plasma_membrane
1570,1089,P51795,Q96EV8,plasma_membrane,co_localized,-1,1089|1570|plasma_membrane
1570,267,P51795,Q96J02,plasma_membrane,co_localized,-1,267|1570|plasma_membrane
1570,834,P51795,Q96JA1,plasma_membrane,co_localized,-1,834|1570|plasma_membrane
1570,1324,P51795,Q96LA5,plasma_membrane,co_localized,-1,1324|1570|plasma_membrane
1570,1888,P51795,Q96PH1,plasma_membrane,co_localized,-1,1570|1888|plasma_membrane
1570,1580,P51795,Q96QD8,plasma_membrane,co_localized,-1,1570|1580|plasma_membrane
1570,1992,P51795,Q96RJ0,plasma_membrane,co_localized,-1,1570|1992|plasma_membrane
1570,281,P51795,Q96S21,plasma_membrane,co_localized,-1,281|1570|plasma_membrane
1570,1985,P51795,Q96S59,plasma_membrane,co_localized,-1,1570|1985|plasma_membrane
1570,1464,P51795,Q99062,plasma_membrane,co_localized,-1,1464|1570|plasma_membrane
1570,1581,P51795,Q99250,plasma_membrane,co_localized,-1,1570|1581|plasma_membrane
1570,652,P51795,Q99497,plasma_membrane,co_localized,-1,652|1570|plasma_membrane
1570,720,P51795,Q99689,plasma_membrane,co_localized,-1,720|1570|plasma_membrane
1570,925,P51795,Q99755,plasma_membrane,co_localized,-1,925|1570|plasma_membrane
1570,1971,P51795,Q99835,plasma_membrane,co_localized,-1,1570|1971|plasma_membrane
1570,289,P51795,Q99942,plasma_membrane,co_localized,-1,289|1570|plasma_membrane
1570,926,P51795,Q9BSA4,plasma_membrane,co_localized,-1,926|1570|plasma_membrane
1570,1366,P51795,Q9BT92,plasma_membrane,co_localized,-1,1366|1570|plasma_membrane
1570,1546,P51795,Q9BTU6,plasma_membrane,co_localized,-1,1546|1570|plasma_membrane
1570,293,P51795,Q9BUZ4,plasma_membrane,co_localized,-1,293|1570|plasma_membrane
1570,1325,P51795,Q9BV40,plasma_membrane,co_localized,-1,1325|1570|plasma_membrane
1570,928,P51795,Q9BXB1,plasma_membrane,co_localized,-1,928|1570|plasma_membrane
1570,1139,P51795,Q9BYF1,plasma_membrane,co_localized,-1,1139|1570|plasma_membrane
1570,1958,P51795,Q9GZV3,plasma_membrane,co_localized,-1,1570|1958|plasma_membrane
1570,1917,P51795,Q9GZV5,plasma_membrane,co_localized,-1,1570|1917|plasma_membrane
1570,316,P51795,Q9H0M0,plasma_membrane,co_localized,-1,316|1570|plasma_membrane
1570,1582,P51795,Q9H1D0,plasma_membrane,co_localized,-1,1570|1582|plasma_membrane
1570,1710,P51795,Q9H2K8,plasma_membrane,co_localized,-1,1570|1710|plasma_membrane
1570,1358,P51795,Q9H5V8,plasma_membrane,co_localized,-1,1358|1570|plasma_membrane
1570,324,P51795,Q9H6Y7,plasma_membrane,co_localized,-1,324|1570|plasma_membrane
1570,327,P51795,Q9HAU4,plasma_membrane,co_localized,-1,327|1570|plasma_membrane
1570,1548,P51795,Q9HBA0,plasma_membrane,co_localized,-1,1548|1570|plasma_membrane
1570,328,P51795,Q9HCE7,plasma_membrane,co_localized,-1,328|1570|plasma_membrane
1570,1331,P51795,Q9HCM4,plasma_membrane,co_localized,-1,1331|1570|plasma_membrane
1570,1225,P51795,Q9NPB6,plasma_membrane,co_localized,-1,1225|1570|plasma_membrane
1570,1205,P51795,Q9NPH3,plasma_membrane,co_localized,-1,1205|1570|plasma_membrane
1570,1959,P51795,Q9NPH5,plasma_membrane,co_localized,-1,1570|1959|plasma_membrane
1570,1210,P51795,Q9NQA5,plasma_membrane,co_localized,-1,1210|1570|plasma_membrane
1570,482,P51795,Q9NQC7,plasma_membrane,co_localized,-1,482|1570|plasma_membrane
1570,500,P51795,Q9NR61,plasma_membrane,co_localized,-1,500|1570|plasma_membrane
1570,1583,P51795,Q9NRA0,plasma_membrane,co_localized,-1,1570|1583|plasma_membrane
1570,336,P51795,Q9NRM6,plasma_membrane,co_localized,-1,336|1570|plasma_membrane
1570,1240,P51795,Q9NRY4,plasma_membrane,co_localized,-1,1240|1570|plasma_membrane
1570,1714,P51795,Q9NSB8,plasma_membrane,co_localized,-1,1570|1714|plasma_membrane
1570,1584,P51795,Q9NY46,plasma_membrane,co_localized,-1,1570|1584|plasma_membrane
1570,2074,P51795,Q9NY99,plasma_membrane,co_localized,-1,1570|2074|plasma_membrane
1570,614,P51795,Q9NZQ7,plasma_membrane,co_localized,-1,614|1570|plasma_membrane
1570,356,P51795,Q9P0N8,plasma_membrane,co_localized,-1,356|1570|plasma_membrane
1570,574,P51795,Q9P212,plasma_membrane,co_localized,-1,574|1570|plasma_membrane
1570,1481,P51795,Q9UBF9,plasma_membrane,co_localized,-1,1481|1570|plasma_membrane
1570,1549,P51795,Q9UBN4,plasma_membrane,co_localized,-1,1549|1570|plasma_membrane
1570,1993,P51795,Q9UBS5,plasma_membrane,co_localized,-1,1570|1993|plasma_membrane
1570,1326,P51795,Q9UHN6,plasma_membrane,co_localized,-1,1326|1570|plasma_membrane
1570,935,P51795,Q9UJM3,plasma_membrane,co_localized,-1,935|1570|plasma_membrane
1570,1365,P51795,Q9UKL4,plasma_membrane,co_localized,-1,1365|1570|plasma_membrane
1570,1921,P51795,Q9ULT6,plasma_membrane,co_localized,-1,1570|1921|plasma_membrane
1570,516,P51795,Q9UM47,plasma_membrane,co_localized,-1,516|1570|plasma_membrane
1570,836,P51795,Q9UM73,plasma_membrane,co_localized,-1,836|1570|plasma_membrane
1570,1725,P51795,Q9UMX0,plasma_membrane,co_localized,-1,1570|1725|plasma_membrane
1570,1208,P51795,Q9UNK0,plasma_membrane,co_localized,-1,1208|1570|plasma_membrane
1570,1828,P51795,Q9UPN3,plasma_membrane,co_localized,-1,1570|1828|plasma_membrane
1570,1639,P51795,Q9UPW8,plasma_membrane,co_localized,-1,1570|1639|plasma_membrane
1570,2071,P51795,Q9UPY5,plasma_membrane,co_localized,-1,1570|2071|plasma_membrane
1570,1586,P51795,Q9UQD0,plasma_membrane,co_localized,-1,1570|1586|plasma_membrane
1570,1475,P51795,Q9Y239,plasma_membrane,co_localized,-1,1475|1570|plasma_membrane
1570,1727,P51795,Q9Y490,plasma_membrane,co_localized,-1,1570|1727|plasma_membrane
1570,938,P51795,Q9Y4G8,plasma_membrane,co_localized,-1,938|1570|plasma_membrane
1570,493,P51795,Q9Y5E6,plasma_membrane,co_localized,-1,493|1570|plasma_membrane
1570,939,P51795,Q9Y5U5,plasma_membrane,co_localized,-1,939|1570|plasma_membrane
1570,1389,P51795,Q9Y5V3,plasma_membrane,co_localized,-1,1389|1570|plasma_membrane
1570,1551,P51795,Q9Y5X1,plasma_membrane,co_localized,-1,1551|1570|plasma_membrane
1570,1587,P51795,Q9Y5Y9,plasma_membrane,co_localized,-1,1570|1587|plasma_membrane
1570,848,P51795,Q9Y6D0,plasma_membrane,co_localized,-1,848|1570|plasma_membrane
1570,1730,P51795,Q9Y6I3,plasma_membrane,co_localized,-1,1570|1730|plasma_membrane
1570,2032,P51795,Q9Y6N7,plasma_membrane,co_localized,-1,1570|2032|plasma_membrane
1570,1214,P51795,Q9Y6W8,plasma_membrane,co_localized,-1,1214|1570|plasma_membrane
430,827,P54578,P54762,plasma_membrane,co_localized,-1,430|827|plasma_membrane
430,1874,P54578,P55017,plasma_membrane,co_localized,-1,430|1874|plasma_membrane
430,828,P54578,P55085,plasma_membrane,co_localized,-1,430|828|plasma_membrane
430,1840,P54578,P55290,plasma_membrane,co_localized,-1,430|1840|plasma_membrane
430,1406,P54578,P56750,plasma_membrane,co_localized,-1,430|1406|plasma_membrane
430,1794,P54578,P56817,plasma_membrane,co_localized,-1,430|1794|plasma_membrane
430,2079,P54578,P59044,plasma_membrane,co_localized,-1,430|2079|plasma_membrane
430,2050,P54578,P60842,plasma_membrane,co_localized,-1,430|2050|plasma_membrane
430,1235,P54578,P60953,plasma_membrane,co_localized,-1,430|1235|plasma_membrane
430,1534,P54578,P61073,plasma_membrane,co_localized,-1,430|1534|plasma_membrane
430,1674,P54578,P61077,plasma_membrane,co_localized,-1,430|1674|plasma_membrane
430,1648,P54578,P61224,plasma_membrane,co_localized,-1,430|1648|plasma_membrane
430,1152,P54578,P61586,plasma_membrane,co_localized,-1,430|1152|plasma_membrane
430,1732,P54578,P62330,plasma_membrane,co_localized,-1,430|1732|plasma_membrane
430,1571,P54578,P62745,plasma_membrane,co_localized,-1,430|1571|plasma_membrane
430,1146,P54578,P63000,plasma_membrane,co_localized,-1,430|1146|plasma_membrane
430,732,P54578,P63165,plasma_membrane,co_localized,-1,430|732|plasma_membrane
430,88,P54578,P63244,plasma_membrane,co_localized,-1,88|430|plasma_membrane
430,1264,P54578,P63252,plasma_membrane,co_localized,-1,430|1264|plasma_membrane
430,1024,P54578,P78352,plasma_membrane,co_localized,-1,430|1024|plasma_membrane
430,1301,P54578,P78380,plasma_membrane,co_localized,-1,430|1301|plasma_membrane
430,1329,P54578,P78504,plasma_membrane,co_localized,-1,430|1329|plasma_membrane
430,1197,P54578,P79483,plasma_membrane,co_localized,-1,430|1197|plasma_membrane
430,1434,P54578,P98155,plasma_membrane,co_localized,-1,430|1434|plasma_membrane
430,1343,P54578,P98161,plasma_membrane,co_localized,-1,430|1343|plasma_membrane
430,907,P54578,Q01628,plasma_membrane,co_localized,-1,430|907|plasma_membrane
430,1236,P54578,Q01638,plasma_membrane,co_localized,-1,430|1236|plasma_membrane
430,1953,P54578,Q01844,plasma_membrane,co_localized,-1,430|1953|plasma_membrane
430,908,P54578,Q01959,plasma_membrane,co_localized,-1,430|908|plasma_membrane
430,1426,P54578,Q02156,plasma_membrane,co_localized,-1,430|1426|plasma_membrane
430,2080,P54578,Q02246,plasma_membrane,co_localized,-1,430|2080|plasma_membrane
430,829,P54578,Q02763,plasma_membrane,co_localized,-1,430|829|plasma_membrane
430,1375,P54578,Q03135,plasma_membrane,co_localized,-1,430|1375|plasma_membrane
430,1949,P54578,Q03431,plasma_membrane,co_localized,-1,430|1949|plasma_membrane
430,1371,P54578,Q04721,plasma_membrane,co_localized,-1,430|1371|plasma_membrane
430,1407,P54578,Q05586,plasma_membrane,co_localized,-1,430|1407|plasma_membrane
430,1682,P54578,Q06187,plasma_membrane,co_localized,-1,430|1682|plasma_membrane
430,909,P54578,Q07912,plasma_membrane,co_localized,-1,430|909|plasma_membrane
430,1027,P54578,Q08499,plasma_membrane,co_localized,-1,430|1027|plasma_membrane
430,1683,P54578,Q08881,plasma_membrane,co_localized,-1,430|1683|plasma_membrane
430,961,P54578,Q10589,plasma_membrane,co_localized,-1,430|961|plasma_membrane
430,597,P54578,Q12809,plasma_membrane,co_localized,-1,430|597|plasma_membrane
430,1878,P54578,Q12852,plasma_membrane,co_localized,-1,430|1878|plasma_membrane
430,1320,P54578,Q12913,plasma_membrane,co_localized,-1,430|1320|plasma_membrane
430,735,P54578,Q12959,plasma_membrane,co_localized,-1,430|735|plasma_membrane
430,1243,P54578,Q13002,plasma_membrane,co_localized,-1,430|1243|plasma_membrane
430,1907,P54578,Q13009,plasma_membrane,co_localized,-1,430|1907|plasma_membrane
430,1321,P54578,Q13291,plasma_membrane,co_localized,-1,430|1321|plasma_membrane
430,111,P54578,Q13356,plasma_membrane,co_localized,-1,111|430|plasma_membrane
430,1228,P54578,Q13467,plasma_membrane,co_localized,-1,430|1228|plasma_membrane
430,1685,P54578,Q13492,plasma_membrane,co_localized,-1,430|1685|plasma_membrane
430,783,P54578,Q13546,plasma_membrane,co_localized,-1,430|783|plasma_membrane
430,1908,P54578,Q13563,plasma_membrane,co_localized,-1,430|1908|plasma_membrane
430,1164,P54578,Q13564,plasma_membrane,co_localized,-1,430|1164|plasma_membrane
430,1535,P54578,Q13635,plasma_membrane,co_localized,-1,430|1535|plasma_membrane
430,1909,P54578,Q13651,plasma_membrane,co_localized,-1,430|1909|plasma_membrane
430,1778,P54578,Q13702,plasma_membrane,co_localized,-1,430|1778|plasma_membrane
430,962,P54578,Q13740,plasma_membrane,co_localized,-1,430|962|plasma_membrane
430,1686,P54578,Q13873,plasma_membrane,co_localized,-1,430|1686|plasma_membrane
430,1435,P54578,Q14114,plasma_membrane,co_localized,-1,430|1435|plasma_membrane
430,1058,P54578,Q14160,plasma_membrane,co_localized,-1,430|1058|plasma_membrane
430,754,P54578,Q14247,plasma_membrane,co_localized,-1,430|754|plasma_membrane
430,1536,P54578,Q14511,plasma_membrane,co_localized,-1,430|1536|plasma_membrane
430,911,P54578,Q14524,plasma_membrane,co_localized,-1,430|911|plasma_membrane
430,1979,P54578,Q14980,plasma_membrane,co_localized,-1,430|1979|plasma_membrane
430,438,P54578,Q15040,plasma_membrane,co_localized,-1,430|438|plasma_membrane
430,642,P54578,Q15303,plasma_membrane,co_localized,-1,430|642|plasma_membrane
430,1519,P54578,Q15311,plasma_membrane,co_localized,-1,430|1519|plasma_membrane
430,1633,P54578,Q15465,plasma_membrane,co_localized,-1,430|1633|plasma_membrane
430,1687,P54578,Q15642,plasma_membrane,co_localized,-1,430|1687|plasma_membrane
430,1209,P54578,Q15678,plasma_membrane,co_localized,-1,430|1209|plasma_membrane
430,1538,P54578,Q15811,plasma_membrane,co_localized,-1,430|1538|plasma_membrane
430,1035,P54578,Q15849,plasma_membrane,co_localized,-1,430|1035|plasma_membrane
430,1573,P54578,Q15858,plasma_membrane,co_localized,-1,430|1573|plasma_membrane
430,1574,P54578,Q16620,plasma_membrane,co_localized,-1,430|1574|plasma_membrane
430,675,P54578,Q16623,plasma_membrane,co_localized,-1,430|675|plasma_membrane
430,1540,P54578,Q16625,plasma_membrane,co_localized,-1,430|1540|plasma_membrane
430,1200,P54578,Q30154,plasma_membrane,co_localized,-1,430|1200|plasma_membrane
430,1966,P54578,Q4U2R8,plasma_membrane,co_localized,-1,430|1966|plasma_membrane
430,915,P54578,Q4VCS5,plasma_membrane,co_localized,-1,430|915|plasma_membrane
430,1302,P54578,Q5T5C0,plasma_membrane,co_localized,-1,430|1302|plasma_membrane
430,1599,P54578,Q5T9L3,plasma_membrane,co_localized,-1,430|1599|plasma_membrane
430,148,P54578,Q68DV7,plasma_membrane,co_localized,-1,148|430|plasma_membrane
430,158,P54578,Q6R327,plasma_membrane,co_localized,-1,158|430|plasma_membrane
430,1692,P54578,Q6ZTN6,plasma_membrane,co_localized,-1,430|1692|plasma_membrane
430,1694,P54578,Q7KZI7,plasma_membrane,co_localized,-1,430|1694|plasma_membrane
430,1133,P54578,Q7L523,plasma_membrane,co_localized,-1,430|1133|plasma_membrane
430,1616,P54578,Q7Z2W7,plasma_membrane,co_localized,-1,430|1616|plasma_membrane
430,831,P54578,Q7Z698,plasma_membrane,co_localized,-1,430|831|plasma_membrane
430,860,P54578,Q86WV6,plasma_membrane,co_localized,-1,430|860|plasma_membrane
430,2053,P54578,Q86YR5,plasma_membrane,co_localized,-1,430|2053|plasma_membrane
430,189,P54578,Q86YT6,plasma_membrane,co_localized,-1,189|430|plasma_membrane
430,545,P54578,Q8IVT5,plasma_membrane,co_localized,-1,430|545|plasma_membrane
430,1696,P54578,Q8IZ07,plasma_membrane,co_localized,-1,430|1696|plasma_membrane
430,1362,P54578,Q8IZP1,plasma_membrane,co_localized,-1,430|1362|plasma_membrane
430,2085,P54578,Q8N4S9,plasma_membrane,co_localized,-1,430|2085|plasma_membrane
430,1248,P54578,Q8N6P7,plasma_membrane,co_localized,-1,430|1248|plasma_membrane
430,1427,P54578,Q8N884,plasma_membrane,co_localized,-1,430|1427|plasma_membrane
430,1354,P54578,Q8NBJ4,plasma_membrane,co_localized,-1,430|1354|plasma_membrane
430,1148,P54578,Q8NBP7,plasma_membrane,co_localized,-1,430|1148|plasma_membrane
430,1912,P54578,Q8NF37,plasma_membrane,co_localized,-1,430|1912|plasma_membrane
430,220,P54578,Q8NHG8,plasma_membrane,co_localized,-1,220|430|plasma_membrane
430,1323,P54578,Q8NHL6,plasma_membrane,co_localized,-1,430|1323|plasma_membrane
430,1576,P54578,Q8TCC7,plasma_membrane,co_localized,-1,430|1576|plasma_membrane
430,227,P54578,Q8TCQ1,plasma_membrane,co_localized,-1,227|430|plasma_membrane
430,1913,P54578,Q8TDM6,plasma_membrane,co_localized,-1,430|1913|plasma_membrane
430,240,P54578,Q8WY64,plasma_membrane,co_localized,-1,240|430|plasma_membrane
430,243,P54578,Q8WZ73,plasma_membrane,co_localized,-1,243|430|plasma_membrane
430,1984,P54578,Q92633,plasma_membrane,co_localized,-1,430|1984|plasma_membrane
430,2007,P54578,Q92819,plasma_membrane,co_localized,-1,430|2007|plasma_membrane
430,1254,P54578,Q93070,plasma_membrane,co_localized,-1,430|1254|plasma_membrane
430,1499,P54578,Q969F2,plasma_membrane,co_localized,-1,430|1499|plasma_membrane
430,248,P54578,Q969K3,plasma_membrane,co_localized,-1,248|430|plasma_membrane
430,921,P54578,Q96BF3,plasma_membrane,co_localized,-1,430|921|plasma_membrane
430,1643,P54578,Q96BI1,plasma_membrane,co_localized,-1,430|1643|plasma_membrane
430,1355,P54578,Q96CV9,plasma_membrane,co_localized,-1,430|1355|plasma_membrane
430,1579,P54578,Q96D31,plasma_membrane,co_localized,-1,430|1579|plasma_membrane
430,262,P54578,Q96EQ8,plasma_membrane,co_localized,-1,262|430|plasma_membrane
430,1089,P54578,Q96EV8,plasma_membrane,co_localized,-1,430|1089|plasma_membrane
430,267,P54578,Q96J02,plasma_membrane,co_localized,-1,267|430|plasma_membrane
430,834,P54578,Q96JA1,plasma_membrane,co_localized,-1,430|834|plasma_membrane
430,1324,P54578,Q96LA5,plasma_membrane,co_localized,-1,430|1324|plasma_membrane
430,1888,P54578,Q96PH1,plasma_membrane,co_localized,-1,430|1888|plasma_membrane
430,1580,P54578,Q96QD8,plasma_membrane,co_localized,-1,430|1580|plasma_membrane
430,1992,P54578,Q96RJ0,plasma_membrane,co_localized,-1,430|1992|plasma_membrane
430,281,P54578,Q96S21,plasma_membrane,co_localized,-1,281|430|plasma_membrane
430,1985,P54578,Q96S59,plasma_membrane,co_localized,-1,430|1985|plasma_membrane
430,1464,P54578,Q99062,plasma_membrane,co_localized,-1,430|1464|plasma_membrane
430,1581,P54578,Q99250,plasma_membrane,co_localized,-1,430|1581|plasma_membrane
430,652,P54578,Q99497,plasma_membrane,co_localized,-1,430|652|plasma_membrane
430,720,P54578,Q99689,plasma_membrane,co_localized,-1,430|720|plasma_membrane
430,925,P54578,Q99755,plasma_membrane,co_localized,-1,430|925|plasma_membrane
430,1971,P54578,Q99835,plasma_membrane,co_localized,-1,430|1971|plasma_membrane
430,289,P54578,Q99942,plasma_membrane,co_localized,-1,289|430|plasma_membrane
430,926,P54578,Q9BSA4,plasma_membrane,co_localized,-1,430|926|plasma_membrane
