uniprot_ac,gene,enzyme_class,node_id,is_e3,is_dub,is_substrate
O14579,COPE,SUBSTRATE,1555,0,0,1
P49458,SRP9,SUBSTRATE,1556,0,0,1
Q15717,ELAVL1,SUBSTRATE,1557,0,0,1
Q5T7V8,GORAB,SUBSTRATE,1558,0,0,1
Q9Y253,POLH,SUBSTRATE,1559,0,0,1
Q9Y5M8,SRPRB,SUBSTRATE,1560,0,0,1
Q8WW12,PCNP,SUBSTRATE,1561,0,0,1
O00213,APBB1,SUBSTRATE,1562,0,0,1
O15527,OGG1,SUBSTRATE,1563,0,0,1
O76090,BEST1,SUBSTRATE,1564,0,0,1
P11686,SFTPC,SUBSTRATE,1565,0,0,1
P22001,KCNA3,SUBSTRATE,1566,0,0,1
P33527,ABCC1,SUBSTRATE,1567,0,0,1
P37088,SCNN1A,SUBSTRATE,1568,0,0,1
P43003,SLC1A3,SUBSTRATE,1569,0,0,1
P51795,CLCN5,SUBSTRATE,1570,0,0,1
P62745,RHOB,SUBSTRATE,1571,0,0,1
Q01813,PFKP,SUBSTRATE,1572,0,0,1
Q15858,SCN9A,SUBSTRATE,1573,0,0,1
Q16620,NTRK2,SUBSTRATE,1574,0,0,1
Q6UUV7,CRTC3,SUBSTRATE,1575,0,0,1
Q8TCC7,SLC22A8,SUBSTRATE,1576,0,0,1
Q8TDR2,STK35,SUBSTRATE,1577,0,0,1
Q8WXF1,PSPC1,SUBSTRATE,1578,0,0,1
Q96D31,ORAI1,SUBSTRATE,1579,0,0,1
Q96QD8,SLC38A2,SUBSTRATE,1580,0,0,1
Q99250,SCN2A,SUBSTRATE,1581,0,0,1
Q9H1D0,TRPV6,SUBSTRATE,1582,0,0,1
Q9NRA0,SPHK2,SUBSTRATE,1583,0,0,1
Q9NY46,SCN3A,SUBSTRATE,1584,0,0,1
Q9P2K8,EIF2AK4,SUBSTRATE,1585,0,0,1
Q9UQD0,SCN8A,SUBSTRATE,1586,0,0,1
Q9Y5Y9,SCN10A,SUBSTRATE,1587,0,0,1
O75369,FLNB,SUBSTRATE,1588,0,0,1
P21333,FLNA,SUBSTRATE,1589,0,0,1
Q13422,IKZF1,SUBSTRATE,1590,0,0,1
Q9UJQ4,SALL4,SUBSTRATE,1591,0,0,1
Q9UKT9,IKZF3,SUBSTRATE,1592,0,0,1
P26358,DNMT1,SUBSTRATE,1593,0,0,1
A6NK89,RASSF10,SUBSTRATE,1594,0,0,1
Q8N488,RYBP,SUBSTRATE,1595,0,0,1
P30291,WEE1,SUBSTRATE,1596,0,0,1
P35228,NOS2,SUBSTRATE,1597,0,0,1
P60321,NANOS2,SUBSTRATE,1598,0,0,1
Q5T9L3,WLS,SUBSTRATE,1599,0,0,1
O43511,SLC26A4,SUBSTRATE,1600,0,0,1
P49023,PXN,SUBSTRATE,1601,0,0,1
P68036,UBE2L3,SUBSTRATE,1602,0,0,1
Q12770,SCAP,SUBSTRATE,1603,0,0,1
Q8ZNR3,sopA,SUBSTRATE,1604,0,0,1
Q9P055,JKAMP,SUBSTRATE,1605,0,0,1
O00422,SAP18,SUBSTRATE,1606,0,0,1
P08670,VIM,SUBSTRATE,1607,0,0,1
Q9GZX7,AICDA,SUBSTRATE,1608,0,0,1
Q9H257,CARD9,SUBSTRATE,1609,0,0,1
Q14678,KANK1,SUBSTRATE,1610,0,0,1
Q8N5C8,TAB3,SUBSTRATE,1611,0,0,1
Q9NYJ8,TAB2,SUBSTRATE,1612,0,0,1
Q9NQ88,TIGAR,SUBSTRATE,1613,0,0,1
P02647,APOA1,SUBSTRATE,1614,0,0,1
P50552,VASP,SUBSTRATE,1615,0,0,1
Q7Z2W7,TRPM8,SUBSTRATE,1616,0,0,1
P07196,NEFL,SUBSTRATE,1617,0,0,1
P50539,MXI1,SUBSTRATE,1618,0,0,1
O00425,IGF2BP3,SUBSTRATE,1619,0,0,1
P29350,PTPN6,SUBSTRATE,1620,0,0,1
Q86U70,LDB1,SUBSTRATE,1621,0,0,1
Q13541,EIF4EBP1,SUBSTRATE,1622,0,0,1
O14681,EI24,SUBSTRATE,1623,0,0,1
O43541,SMAD6,SUBSTRATE,1624,0,0,1
P03345,gag,SUBSTRATE,1625,0,0,1
P0C209,gag,SUBSTRATE,1626,0,0,1
P14076,gag,SUBSTRATE,1627,0,0,1
P14077,gag,SUBSTRATE,1628,0,0,1
Q8N0X7,SPART,SUBSTRATE,1629,0,0,1
Q9Y2J4,AMOTL2,SUBSTRATE,1630,0,0,1
P14136,GFAP,SUBSTRATE,1631,0,0,1
P46821,MAP1B,SUBSTRATE,1632,0,0,1
Q15465,SHH,SUBSTRATE,1633,0,0,1
Q66K74,MAP1S,SUBSTRATE,1634,0,0,1
Q676U5,ATG16L1,SUBSTRATE,1635,0,0,1
Q99426,TBCB,SUBSTRATE,1636,0,0,1
O00571,DDX3X,SUBSTRATE,1637,0,0,1
Q8IW35,CEP97,SUBSTRATE,1638,0,0,1
Q9UPW8,UNC13A,SUBSTRATE,1639,0,0,1
P11678,EPX,SUBSTRATE,1640,0,0,1
P17676,CEBPB,SUBSTRATE,1641,0,0,1
Q8WTX7,CASTOR1,SUBSTRATE,1642,0,0,1
Q96BI1,SLC22A18,SUBSTRATE,1643,0,0,1
Q13123,IK,SUBSTRATE,1644,0,0,1
P20333,TNFRSF1B,SUBSTRATE,1645,0,0,1
P41134,ID1,SUBSTRATE,1646,0,0,1
P49841,GSK3B,SUBSTRATE,1647,0,0,1
P61224,RAP1B,SUBSTRATE,1648,0,0,1
Q01826,SATB1,SUBSTRATE,1649,0,0,1
Q02535,ID3,SUBSTRATE,1650,0,0,1
Q13257,MAD2L1,SUBSTRATE,1651,0,0,1
Q15797,SMAD1,SUBSTRATE,1652,0,0,1
Q96FJ0,STAMBPL1,SUBSTRATE,1653,0,0,1
Q99717,SMAD5,SUBSTRATE,1654,0,0,1
Q9NP71,MLXIPL,SUBSTRATE,1655,0,0,1
A6NI79,CCDC69,SUBSTRATE,1656,0,0,1
O00238,BMPR1B,SUBSTRATE,1657,0,0,1
O00291,HIP1,SUBSTRATE,1658,0,0,1
O14730,RIOK3,SUBSTRATE,1659,0,0,1
O76013,KRT36,SUBSTRATE,1660,0,0,1
O76080,ZFAND5,SUBSTRATE,1661,0,0,1
O95947,TBX6,SUBSTRATE,1662,0,0,1
P05129,PRKCG,SUBSTRATE,1663,0,0,1
P07332,FES,SUBSTRATE,1664,0,0,1
P08133,ANXA6,SUBSTRATE,1665,0,0,1
P19784,CSNK2A2,SUBSTRATE,1666,0,0,1
P21709,EPHA1,SUBSTRATE,1667,0,0,1
P26038,MSN,SUBSTRATE,1668,0,0,1
P35626,ADRBK2,SUBSTRATE,1669,0,0,1
P36894,BMPR1A,SUBSTRATE,1670,0,0,1
P42679,MATK,SUBSTRATE,1671,0,0,1
P48730,CSNK1D,SUBSTRATE,1672,0,0,1
P60002,ELOF1,SUBSTRATE,1673,0,0,1
P61077,UBE2D3,SUBSTRATE,1674,0,0,1
P61086,UBE2K,SUBSTRATE,1675,0,0,1
P61328,FGF12,SUBSTRATE,1676,0,0,1
P67936,TPM4,SUBSTRATE,1677,0,0,1
P80192,MAP3K9,SUBSTRATE,1678,0,0,1
Q00688,FKBP3,SUBSTRATE,1679,0,0,1
Q02779,MAP3K10,SUBSTRATE,1680,0,0,1
Q04771,ACVR1,SUBSTRATE,1681,0,0,1
Q06187,BTK,SUBSTRATE,1682,0,0,1
Q08881,ITK,SUBSTRATE,1683,0,0,1
Q13404,UBE2V1,SUBSTRATE,1684,0,0,1
Q13492,PICALM,SUBSTRATE,1685,0,0,1
Q13873,BMPR2,SUBSTRATE,1686,0,0,1
Q15642,TRIP10,SUBSTRATE,1687,0,0,1
Q15726,KISS1,SUBSTRATE,1688,0,0,1
Q16186,ADRM1,SUBSTRATE,1689,0,0,1
Q569H4,PRR16,SUBSTRATE,1690,0,0,1
Q5BJF6,ODF2,SUBSTRATE,1691,0,0,1
Q6ZTN6,ANKRD13D,SUBSTRATE,1692,0,0,1
Q6ZVM7,TOM1L2,SUBSTRATE,1693,0,0,1
Q7KZI7,MARK2,SUBSTRATE,1694,0,0,1
Q7Z4L4,TNIK,SUBSTRATE,1695,0,0,1
Q8IZ07,ANKRD13A,SUBSTRATE,1696,0,0,1
Q8N519,,SUBSTRATE,1697,0,0,1
Q8N6M0,OTUD6B,SUBSTRATE,1698,0,0,1
Q8N8V4,ANKS4B,SUBSTRATE,1699,0,0,1
Q8NFZ5,TNIP2,SUBSTRATE,1700,0,0,1
Q8TB46,ANKRD50,SUBSTRATE,1701,0,0,1
Q92519,TRIB2,SUBSTRATE,1702,0,0,1
Q96C92,ENTR1,SUBSTRATE,1703,0,0,1
Q96KG9,SCYL1,SUBSTRATE,1704,0,0,1
Q99988,GDF15,SUBSTRATE,1705,0,0,1
Q9BRJ6,C7orf50,SUBSTRATE,1706,0,0,1
Q9BSL1,UBAC1,SUBSTRATE,1707,0,0,1
Q9BZV1,UBXN6,SUBSTRATE,1708,0,0,1
Q9H160,ING2,SUBSTRATE,1709,0,0,1
Q9H2K8,TAOK3,SUBSTRATE,1710,0,0,1
Q9H5N1,RABEP2,SUBSTRATE,1711,0,0,1
Q9H6K1,C6orf106,SUBSTRATE,1712,0,0,1
Q9H8M7,FAM188A,SUBSTRATE,1713,0,0,1
Q9NSB8,HOMER2,SUBSTRATE,1714,0,0,1
Q9NWM3,CUEDC1,SUBSTRATE,1715,0,0,1
Q9NZ63,C9orf78,SUBSTRATE,1716,0,0,1
Q9P1Z2,CALCOCO1,SUBSTRATE,1717,0,0,1
Q9P270,SLAIN2,SUBSTRATE,1718,0,0,1
Q9P2X3,IMPACT,SUBSTRATE,1719,0,0,1
Q9P2Y5,UVRAG,SUBSTRATE,1720,0,0,1
Q9UHD9,UBQLN2,SUBSTRATE,1721,0,0,1
Q9UKE5,TNIK,SUBSTRATE,1722,0,0,1
Q9ULJ7,ANKRD50,SUBSTRATE,1723,0,0,1
Q9UM07,PADI4,SUBSTRATE,1724,0,0,1
Q9UMX0,UBQLN1,SUBSTRATE,1725,0,0,1
Q9Y261,FOXA2,SUBSTRATE,1726,0,0,1
Q9Y490,TLN1,SUBSTRATE,1727,0,0,1
Q9Y4K4,MAP4K5,SUBSTRATE,1728,0,0,1
Q9Y508,RNF114,SUBSTRATE,1729,0,0,1
Q9Y6I3,EPN1,SUBSTRATE,1730,0,0,1
P09211,GSTP1,SUBSTRATE,1731,0,0,1
P62330,ARF6,SUBSTRATE,1732,0,0,1
O00584,RNASET2,SUBSTRATE,1733,0,0,1
O75882,ATRN,SUBSTRATE,1734,0,0,1
Q96HE7,ERO1A,SUBSTRATE,1735,0,0,1
Q9BRS2,RIOK1,SUBSTRATE,1736,0,0,1
O00628,PEX7,SUBSTRATE,1737,0,0,1
P35250,RFC2,SUBSTRATE,1738,0,0,1
O15234,CASC3,SUBSTRATE,1739,0,0,1
O60239,SH3BP5,SUBSTRATE,1740,0,0,1
O95271,TNKS,SUBSTRATE,1741,0,0,1
P18887,XRCC1,SUBSTRATE,1742,0,0,1
Q7L8J4,SH3BP5L,SUBSTRATE,1743,0,0,1
Q9H2G9,BLZF1,SUBSTRATE,1744,0,0,1
Q9H2K2,TNKS2,SUBSTRATE,1745,0,0,1
P41180,CASR,SUBSTRATE,1746,0,0,1
O43679,LDB2,SUBSTRATE,1747,0,0,1
P16949,STMN1,SUBSTRATE,1748,0,0,1
P25791,LMO2,SUBSTRATE,1749,0,0,1
P50458,LHX2,SUBSTRATE,1750,0,0,1
P54274,TERF1,SUBSTRATE,1751,0,0,1
P61968,LMO4,SUBSTRATE,1752,0,0,1
Q92994,BRF1,SUBSTRATE,1753,0,0,1
Q96MM3,ZFP42,SUBSTRATE,1754,0,0,1
Q9UBR4,LHX3,SUBSTRATE,1755,0,0,1
Q9NVI1,FANCI,SUBSTRATE,1756,0,0,1
O00206,TLR4,SUBSTRATE,1757,0,0,1
Q9NR97,TLR8,SUBSTRATE,1758,0,0,1
O00220,TNFRSF10A,SUBSTRATE,1759,0,0,1
P46939,UTRN,SUBSTRATE,1760,0,0,1
Q9Y3D6,FIS1,SUBSTRATE,1761,0,0,1
Q56A73,SPIN4,SUBSTRATE,1762,0,0,1
P58004,SESN2,SUBSTRATE,1763,0,0,1
P30838,ALDH3A1,SUBSTRATE,1764,0,0,1
Q14012,CAMK1,SUBSTRATE,1765,0,0,1
Q96RR4,CAMKK2,SUBSTRATE,1766,0,0,1
Q9NQW6,ANLN,SUBSTRATE,1767,0,0,1
A4F535,P,SUBSTRATE,1768,0,0,1
P28715,ERCC5,SUBSTRATE,1769,0,0,1
Q13569,TDG,SUBSTRATE,1770,0,0,1
Q16526,CRY1,SUBSTRATE,1771,0,0,1
Q6IQ49,SDE2,SUBSTRATE,1772,0,0,1
Q92830,KAT2A,SUBSTRATE,1773,0,0,1
P01135,TGFA,SUBSTRATE,1774,0,0,1
P55061,TMBIM6,SUBSTRATE,1775,0,0,1
Q9Y282,ERGIC3,SUBSTRATE,1776,0,0,1
P08514,ITGA2B,SUBSTRATE,1777,0,0,1
Q13702,RAPSN,SUBSTRATE,1778,0,0,1
Q16537,PPP2R5E,SUBSTRATE,1779,0,0,1
P20700,LMNB1,SUBSTRATE,1780,0,0,1
Q9BX63,BRIP1,SUBSTRATE,1781,0,0,1
O95259,KCNH1,SUBSTRATE,1782,0,0,1
P06935,,SUBSTRATE,1783,0,0,1
P46783,RPS10,SUBSTRATE,1784,0,0,1
P54098,POLG,SUBSTRATE,1785,0,0,1
Q7Z7B0,FILIP1,SUBSTRATE,1786,0,0,1
P22392,NME2,SUBSTRATE,1787,0,0,1
Q13363,CTBP1,SUBSTRATE,1788,0,0,1
Q5UEC6,EB1,SUBSTRATE,1789,0,0,1
P05556,ITGB1,SUBSTRATE,1790,0,0,1
P10193,UL9,SUBSTRATE,1791,0,0,1
P29033,GJB2,SUBSTRATE,1792,0,0,1
P35555,FBN1,SUBSTRATE,1793,0,0,1
P56817,BACE1,SUBSTRATE,1794,0,0,1
P78324,SIRPA,SUBSTRATE,1795,0,0,1
Q9UHB4,NDOR1,SUBSTRATE,1796,0,0,1
O43156,TTI1,SUBSTRATE,1797,0,0,1
Q9H2A3,NEUROG2,SUBSTRATE,1798,0,0,1
Q9Y4R8,TELO2,SUBSTRATE,1799,0,0,1
Q14203,DCTN1,SUBSTRATE,1800,0,0,1
Q9BQ15,NABP2,SUBSTRATE,1801,0,0,1
O00444,PLK4,SUBSTRATE,1802,0,0,1
O15111,CHUK,SUBSTRATE,1803,0,0,1
O15534,PER1,SUBSTRATE,1804,0,0,1
O60343,TBC1D4,SUBSTRATE,1805,0,0,1
P16471,PRLR,SUBSTRATE,1806,0,0,1
P17181,IFNAR1,SUBSTRATE,1807,0,0,1
P30304,CDC25A,SUBSTRATE,1808,0,0,1
P30305,CDC25B,SUBSTRATE,1809,0,0,1
Q13127,REST,SUBSTRATE,1810,0,0,1
Q76N32,CEP68,SUBSTRATE,1811,0,0,1
Q8IYD8,FANCM,SUBSTRATE,1812,0,0,1
Q9P2F8,SIPA1L2,SUBSTRATE,1813,0,0,1
Q9UKT4,FBXO5,SUBSTRATE,1814,0,0,1
P30281,CCND3,SUBSTRATE,1815,0,0,1
P49585,PCYT1A,SUBSTRATE,1816,0,0,1
Q08050,FOXM1,SUBSTRATE,1817,0,0,1
Q14573,ITPR3,SUBSTRATE,1818,0,0,1
P51114,FXR1,SUBSTRATE,1819,0,0,1
P08678,CYR1,SUBSTRATE,1820,0,0,1
P35548,MSX2,SUBSTRATE,1821,0,0,1
Q9NP62,GCM1,SUBSTRATE,1822,0,0,1
P04114,APOB,SUBSTRATE,1823,0,0,1
P08034,GJB1,SUBSTRATE,1824,0,0,1
P27701,CD82,SUBSTRATE,1825,0,0,1
Q99574,SERPINI1,SUBSTRATE,1826,0,0,1
O60331,PIP5K1C,SUBSTRATE,1827,0,0,1
Q9UPN3,MACF1,SUBSTRATE,1828,0,0,1
O00716,E2F3,SUBSTRATE,1829,0,0,1
O14777,NDC80,SUBSTRATE,1830,0,0,1
O43683,BUB1,SUBSTRATE,1831,0,0,1
O60313,OPA1,SUBSTRATE,1832,0,0,1
P04183,TK1,SUBSTRATE,1833,0,0,1
P13349,MYF5,SUBSTRATE,1834,0,0,1
P23760,PAX3,SUBSTRATE,1835,0,0,1
P23919,DTYMK,SUBSTRATE,1836,0,0,1
P45983,MAPK8,SUBSTRATE,1837,0,0,1
P45984,MAPK9,SUBSTRATE,1838,0,0,1
P53779,MAPK10,SUBSTRATE,1839,0,0,1
P55290,CDH13,SUBSTRATE,1840,0,0,1
Q00059,TFAM,SUBSTRATE,1841,0,0,1
Q02363,ID2,SUBSTRATE,1842,0,0,1
Q15004,PCLAF,SUBSTRATE,1843,0,0,1
Q15468,STIL,SUBSTRATE,1844,0,0,1
Q16875,PFKFB3,SUBSTRATE,1845,0,0,1
Q5FBB7,SGOL1,SUBSTRATE,1846,0,0,1
Q8WWK9,CKAP2,SUBSTRATE,1847,0,0,1
Q96C86,DCPS,SUBSTRATE,1848,0,0,1
Q9BXS6,NUSAP1,SUBSTRATE,1849,0,0,1
Q9ULW0,TPX2,SUBSTRATE,1850,0,0,1
O43395,PRPF3,SUBSTRATE,1851,0,0,1
P15927,RPA2,SUBSTRATE,1852,0,0,1
P27694,RPA1,SUBSTRATE,1853,0,0,1
A6MI22,tat,SUBSTRATE,1854,0,0,1
O15079,SNPH,SUBSTRATE,1855,0,0,1
O60762,DPM1,SUBSTRATE,1856,0,0,1
P00558,PGK1,SUBSTRATE,1857,0,0,1
P04839,CYBB,SUBSTRATE,1858,0,0,1
P06213,INSR,SUBSTRATE,1859,0,0,1
P07197,NEFM,SUBSTRATE,1860,0,0,1
P07900,HSP90AA1,SUBSTRATE,1861,0,0,1
P10911,MCF2,SUBSTRATE,1862,0,0,1
P11142,HSPA8,SUBSTRATE,1863,0,0,1
P15559,NQO1,SUBSTRATE,1864,0,0,1
P17612,PRKACA,SUBSTRATE,1865,0,0,1
P22694,PRKACB,SUBSTRATE,1866,0,0,1
P25815,S100P,SUBSTRATE,1867,0,0,1
P29034,S100A2,SUBSTRATE,1868,0,0,1
P29474,NOS3,SUBSTRATE,1869,0,0,1
P29475,NOS1,SUBSTRATE,1870,0,0,1
P33402,GUCY1A2,SUBSTRATE,1871,0,0,1
P34932,HSPA4,SUBSTRATE,1872,0,0,1
P43694,GATA4,SUBSTRATE,1873,0,0,1
P55017,SLC12A3,SUBSTRATE,1874,0,0,1
P56545,CTBP2,SUBSTRATE,1875,0,0,1
P63241,EIF5A,SUBSTRATE,1876,0,0,1
P80370,DLK1,SUBSTRATE,1877,0,0,1
Q12852,MAP3K12,SUBSTRATE,1878,0,0,1
Q13043,STK4,SUBSTRATE,1879,0,0,1
Q16584,MAP3K11,SUBSTRATE,1880,0,0,1
Q5S007,LRRK2,SUBSTRATE,1881,0,0,1
Q6ZWH5,NEK10,SUBSTRATE,1882,0,0,1
Q86WG3,ATCAY,SUBSTRATE,1883,0,0,1
Q8IZQ8,MYOCD,SUBSTRATE,1884,0,0,1
Q8N6T7,SIRT6,SUBSTRATE,1885,0,0,1
Q8TCG1,CIP2A,SUBSTRATE,1886,0,0,1
Q8WY41,NANOS1,SUBSTRATE,1887,0,0,1
Q96PH1,NOX5,SUBSTRATE,1888,0,0,1
Q9NPJ1,MKKS,SUBSTRATE,1889,0,0,1
Q9UPR3,SMG5,SUBSTRATE,1890,0,0,1
Q9Y697,NFS1,SUBSTRATE,1891,0,0,1
Q9H6R0,DHX33,SUBSTRATE,1892,0,0,1
O15146,MUSK,SUBSTRATE,1893,0,0,1
P48059,LIMS1,SUBSTRATE,1894,0,0,1
P55317,FOXA1,SUBSTRATE,1895,0,0,1
A0A1B0GVQ0,SPAAR,SUBSTRATE,1896,0,0,1
O00418,EEF2K,SUBSTRATE,1897,0,0,1
O75365,PTP4A3,SUBSTRATE,1898,0,0,1
P06493,CDK1,SUBSTRATE,1899,0,0,1
P18848,ATF4,SUBSTRATE,1900,0,0,1
P19235,EPOR,SUBSTRATE,1901,0,0,1
P32314,FOXN2,SUBSTRATE,1902,0,0,1
P50579,METAP2,SUBSTRATE,1903,0,0,1
P62324,BTG1,SUBSTRATE,1904,0,0,1
P78545,ELF3,SUBSTRATE,1905,0,0,1
Q01664,TFAP4,SUBSTRATE,1906,0,0,1
Q13009,TIAM1,SUBSTRATE,1907,0,0,1
Q13563,PKD2,SUBSTRATE,1908,0,0,1
Q13651,IL10RA,SUBSTRATE,1909,0,0,1
Q16635,TAZ,SUBSTRATE,1910,0,0,1
Q5JSP0,FGD3,SUBSTRATE,1911,0,0,1
Q8NF37,LPCAT1,SUBSTRATE,1912,0,0,1
Q8TDM6,DLG5,SUBSTRATE,1913,0,0,1
Q92538,GBF1,SUBSTRATE,1914,0,0,1
Q92539,LPIN2,SUBSTRATE,1915,0,0,1
Q9BZB8,CPEB1,SUBSTRATE,1916,0,0,1
Q9GZV5,WWTR1,SUBSTRATE,1917,0,0,1
Q9NS37,CREBZF,SUBSTRATE,1918,0,0,1
Q9NYP9,MIS18A,SUBSTRATE,1919,0,0,1
Q9P0N9,TBC1D7,SUBSTRATE,1920,0,0,1
Q9ULT6,ZNRF3,SUBSTRATE,1921,0,0,1
O15085,ARHGEF11,SUBSTRATE,1922,0,0,1
P57737,CORO7,SUBSTRATE,1923,0,0,1
P16150,SPN,SUBSTRATE,1924,0,0,1
Q15398,DLGAP5,SUBSTRATE,1925,0,0,1
O75449,KATNA1,SUBSTRATE,1926,0,0,1
P13051,UNG,SUBSTRATE,1927,0,0,1
Q7L590,MCM10,SUBSTRATE,1928,0,0,1
Q9Y3Z3,SAMHD1,SUBSTRATE,1929,0,0,1
O43561,LAT,SUBSTRATE,1930,0,0,1
P26927,MST1,SUBSTRATE,1931,0,0,1
P42226,STAT6,SUBSTRATE,1932,0,0,1
P42336,PIK3CA,SUBSTRATE,1933,0,0,1
P49116,NR2C2,SUBSTRATE,1934,0,0,1
P51530,DNA2,SUBSTRATE,1935,0,0,1
Q08380,LGALS3BP,SUBSTRATE,1936,0,0,1
Q13352,ITGB3BP,SUBSTRATE,1937,0,0,1
Q13568,IRF5,SUBSTRATE,1938,0,0,1
Q14192,FHL2,SUBSTRATE,1939,0,0,1
Q99538,LGMN,SUBSTRATE,1940,0,0,1
Q9BQ95,ECSIT,SUBSTRATE,1941,0,0,1
Q9BVN2,RUSC1,SUBSTRATE,1942,0,0,1
O60573,EIF4E2,SUBSTRATE,1943,0,0,1
Q14469,HES1,SUBSTRATE,1944,0,0,1
P01584,IL1B,SUBSTRATE,1945,0,0,1
Q6ZVD8,PHLPP2,SUBSTRATE,1946,0,0,1
P08253,MMP2,SUBSTRATE,1947,0,0,1
P25445,FAS,SUBSTRATE,1948,0,0,1
Q03431,PTH1R,SUBSTRATE,1949,0,0,1
Q9H5J4,ELOVL6,SUBSTRATE,1950,0,0,1
P62249,RPS16,SUBSTRATE,1951,0,0,1
Q9BZK7,TBL1XR1,SUBSTRATE,1952,0,0,1
Q01844,EWSR1,SUBSTRATE,1953,0,0,1
Q8IVP5,FUNDC1,SUBSTRATE,1954,0,0,1
Q92828,CORO2A,SUBSTRATE,1955,0,0,1
P05231,IL6,SUBSTRATE,1956,0,0,1
P10145,CXCL8,SUBSTRATE,1957,0,0,1
Q9GZV3,SLC5A7,SUBSTRATE,1958,0,0,1
Q9NPH5,NOX4,SUBSTRATE,1959,0,0,1
O15315,RAD51B,SUBSTRATE,1960,0,0,1
Q13137,CALCOCO2,SUBSTRATE,1961,0,0,1
A2AIR5,Grin3a,SUBSTRATE,1962,0,0,1
P14780,MMP9,SUBSTRATE,1963,0,0,1
O15554,KCNN4,SUBSTRATE,1964,0,0,1
Q02241,KIF23,SUBSTRATE,1965,0,0,1
Q4U2R8,SLC22A6,SUBSTRATE,1966,0,0,1
Q6FHJ7,SFRP4,SUBSTRATE,1967,0,0,1
Q7LBR1,CHMP1B,SUBSTRATE,1968,0,0,1
Q8NEM0,MCPH1,SUBSTRATE,1969,0,0,1
Q92783,STAM,SUBSTRATE,1970,0,0,1
Q99835,SMO,SUBSTRATE,1971,0,0,1
Q9BYB0,SHANK3,SUBSTRATE,1972,0,0,1
Q9HCE0,EPG5,SUBSTRATE,1973,0,0,1
O95180,CACNA1H,SUBSTRATE,1974,0,0,1
P19544,WT1,SUBSTRATE,1975,0,0,1
P49411,TUFM,SUBSTRATE,1976,0,0,1
Q9Y5Q3,MAFB,SUBSTRATE,1977,0,0,1
O15287,FANCG,SUBSTRATE,1978,0,0,1
Q14980,NUMA1,SUBSTRATE,1979,0,0,1
O14497,ARID1A,SUBSTRATE,1980,0,0,1
P62136,PPP1CA,SUBSTRATE,1981,0,0,1
P78406,RAE1,SUBSTRATE,1982,0,0,1
Q14135,VGLL4,SUBSTRATE,1983,0,0,1
Q92633,LPAR1,SUBSTRATE,1984,0,0,1
Q96S59,RANBP9,SUBSTRATE,1985,0,0,1
Q9H040,SPRTN,SUBSTRATE,1986,0,0,1
O95166,GABARAP,SUBSTRATE,1987,0,0,1
P78344,EIF4G2,SUBSTRATE,1988,0,0,1
Q92934,BAD,SUBSTRATE,1989,0,0,1
Q9BXW4,MAP1LC3C,SUBSTRATE,1990,0,0,1
Q86WI3,NLRC5,SUBSTRATE,1991,0,0,1
Q96RJ0,TAAR1,SUBSTRATE,1992,0,0,1
Q9UBS5,GABBR1,SUBSTRATE,1993,0,0,1
Q99259,GAD1,SUBSTRATE,1994,0,0,1
O95760,IL33,SUBSTRATE,1995,0,0,1
P51449,RORC,SUBSTRATE,1996,0,0,1
Q9H7L9,SUDS3,SUBSTRATE,1997,0,0,1
Q9Y256,RCE1,SUBSTRATE,1998,0,0,1
O15530,PDPK1,SUBSTRATE,1999,0,0,1
P15884,TCF4,SUBSTRATE,2000,0,0,1
P28749,RBL1,SUBSTRATE,2001,0,0,1
P29274,ADORA2A,SUBSTRATE,2002,0,0,1
P62937,PPIA,SUBSTRATE,2003,0,0,1
Q15287,RNPS1,SUBSTRATE,2004,0,0,1
Q15306,IRF4,SUBSTRATE,2005,0,0,1
Q8WWY3,PRPF31,SUBSTRATE,2006,0,0,1
Q92819,HAS2,SUBSTRATE,2007,0,0,1
O60493,SNX3,SUBSTRATE,2008,0,0,1
P18084,ITGB5,SUBSTRATE,2009,0,0,1
P20226,TBP,SUBSTRATE,2010,0,0,1
P23396,RPS3,SUBSTRATE,2011,0,0,1
P42771,CDKN2A,SUBSTRATE,2012,0,0,1
P43246,MSH2,SUBSTRATE,2013,0,0,1
P48764,SLC9A3,SUBSTRATE,2014,0,0,1
P54646,PRKAA2,SUBSTRATE,2015,0,0,1
Q03518,TAP1,SUBSTRATE,2016,0,0,1
Q8WX94,NLRP7,SUBSTRATE,2017,0,0,1
Q96DH6,MSI2,SUBSTRATE,2018,0,0,1
Q9UL17,TBX21,SUBSTRATE,2019,0,0,1
Q9Y294,ASF1A,SUBSTRATE,2020,0,0,1
O60341,KDM1A,SUBSTRATE,2021,0,0,1
Q13042,CDC16,SUBSTRATE,2022,0,0,1
Q02790,FKBP4,SUBSTRATE,2023,0,0,1
Q13451,FKBP5,SUBSTRATE,2024,0,0,1
O94826,TOMM70A,SUBSTRATE,2025,0,0,1
Q8WYQ5,DGCR8,SUBSTRATE,2026,0,0,1
P07992,ERCC1,SUBSTRATE,2027,0,0,1
Q9ULZ3,PYCARD,SUBSTRATE,2028,0,0,1
P78396,CCNA1,SUBSTRATE,2029,0,0,1
Q05516,ZBTB16,SUBSTRATE,2030,0,0,1
P11234,RALB,SUBSTRATE,2031,0,0,1
Q9Y6N7,ROBO1,SUBSTRATE,2032,0,0,1
P27348,YWHAQ,SUBSTRATE,2033,0,0,1
