pair_id,group_id,enzyme_class,enz_ac,sub_ac,enz_gene,sub_gene,src,dst,edge_type,edge_label
E3|Q9UKV5|P35573,E3|Q9UKV5,E3,Q9UKV5,P35573,AMFR,AGL,388,1246,enzyme_substrate,0
E3|Q9UKV5|Q15911,E3|Q9UKV5,E3,Q9UKV5,Q15911,AMFR,ZFHX3,388,1160,enzyme_substrate,0
E3|Q9UKV5|Q86YC2,E3|Q9UKV5,E3,Q9UKV5,Q86YC2,AMFR,PALB2,388,1156,enzyme_substrate,0
E3|Q9UKV5|P04198,E3|Q9UKV5,E3,Q9UKV5,P04198,AMFR,MYCN,388,894,enzyme_substrate,0
E3|Q9UKV5|O75376,E3|Q9UKV5,E3,Q9UKV5,O75376,AMFR,NCOR1,388,550,enzyme_substrate,0
E3|Q9UKV5|Q9UBN7,E3|Q9UKV5,E3,Q9UKV5,Q9UBN7,AMFR,HDAC6,388,365,enzyme_substrate,0
E3|Q9UKV5|Q15726,E3|Q9UKV5,E3,Q9UKV5,Q15726,AMFR,KISS1,388,1688,enzyme_substrate,0
E3|Q9UKV5|Q13547,E3|Q9UKV5,E3,Q9UKV5,Q13547,AMFR,HDAC1,388,1230,enzyme_substrate,0
E3|Q9UKV5|P0DP91,E3|Q9UKV5,E3,Q9UKV5,P0DP91,AMFR,ERCC6,388,851,enzyme_substrate,0
E3|Q9UKV5|Q9BSL1,E3|Q9UKV5,E3,Q9UKV5,Q9BSL1,AMFR,UBAC1,388,1707,enzyme_substrate,0
E3|Q9UKV5|Q9P219,E3|Q9UKV5,E3,Q9UKV5,Q9P219,AMFR,CCDC88C,388,1518,enzyme_substrate,0
E3|Q9UKV5|Q96C92,E3|Q9UKV5,E3,Q9UKV5,Q96C92,AMFR,ENTR1,388,1703,enzyme_substrate,0
E3|Q9UKV5|O94782,E3|Q9UKV5,E3,Q9UKV5,O94782,AMFR,USP1,388,420,enzyme_substrate,0
E3|Q9UKV5|P11686,E3|Q9UKV5,E3,Q9UKV5,P11686,AMFR,SFTPC,388,1565,enzyme_substrate,0
E3|Q9UKV5|Q8NFZ0,E3|Q9UKV5,E3,Q9UKV5,Q8NFZ0,AMFR,FBXO18,388,217,enzyme_substrate,0
E3|Q9UKV5|O15379,E3|Q9UKV5,E3,Q9UKV5,O15379,AMFR,HDAC3,388,548,enzyme_substrate,0
E3|Q9UKV5|P62805,E3|Q9UKV5,E3,Q9UKV5,P62805,AMFR,H4C1,388,1278,enzyme_substrate,0
E3|Q9UKV5|P09467,E3|Q9UKV5,E3,Q9UKV5,P09467,AMFR,FBP1,388,1104,enzyme_substrate,0
E3|Q9UKV5|Q96FW1,E3|Q9UKV5,E3,Q9UKV5,Q96FW1,AMFR,OTUB1,388,472,enzyme_substrate,0
E3|Q9ULT8|Q07869,E3|Q9ULT8,E3,Q9ULT8,Q07869,HECTD1,PPARA,389,97,enzyme_substrate,0
E3|Q9ULT8|P43403,E3|Q9ULT8,E3,Q9ULT8,P43403,HECTD1,ZAP70,389,822,enzyme_substrate,0
E3|Q9ULT8|Q13761,E3|Q9ULT8,E3,Q9ULT8,Q13761,HECTD1,RUNX3,389,1030,enzyme_substrate,0
E3|Q9ULT8|Q16589,E3|Q9ULT8,E3,Q9ULT8,Q16589,HECTD1,CCNG2,389,1222,enzyme_substrate,0
E3|Q9ULT8|P07332,E3|Q9ULT8,E3,Q9ULT8,P07332,HECTD1,FES,389,1664,enzyme_substrate,0
E3|Q9ULT8|P21860,E3|Q9ULT8,E3,Q9ULT8,P21860,HECTD1,ERBB3,389,630,enzyme_substrate,0
E3|Q9ULV8|Q96RR4,E3|Q9ULV8,E3,Q9ULV8,Q96RR4,CBLC,CAMKK2,390,1766,enzyme_substrate,0
E3|Q9ULV8|O00763,E3|Q9ULV8,E3,Q9ULV8,O00763,CBLC,ACACB,390,1256,enzyme_substrate,0
E3|Q9ULV8|Q12929,E3|Q9ULV8,E3,Q9ULV8,Q12929,CBLC,EPS8,390,1494,enzyme_substrate,0
E3|Q9UM11|Q8IZG5,E3|Q9UM11,E3,Q9UM11,Q8IZG5,FZR1,SS18,391,1282,enzyme_substrate,0
E3|Q9UM11|P16471,E3|Q9UM11,E3,Q9UM11,P16471,FZR1,PRLR,391,1806,enzyme_substrate,0
E3|Q9UM11|P04233,E3|Q9UM11,E3,Q9UM11,P04233,FZR1,CD74,391,1190,enzyme_substrate,0
E3|Q9UM11|O00233,E3|Q9UM11,E3,Q9UM11,O00233,FZR1,PSMD9,391,1108,enzyme_substrate,0
E3|Q9UM11|Q95IE3,E3|Q9UM11,E3,Q9UM11,Q95IE3,FZR1,HLA-DRB1,391,1203,enzyme_substrate,0
E3|Q9UM11|P29965,E3|Q9UM11,E3,Q9UM11,P29965,FZR1,CD40LG,391,1418,enzyme_substrate,0
E3|Q9UM11|P08678,E3|Q9UM11,E3,Q9UM11,P08678,FZR1,CYR1,391,1820,enzyme_substrate,0
E3|Q9UM11|P62253,E3|Q9UM11,E3,Q9UM11,P62253,FZR1,UBE2G1,391,86,enzyme_substrate,0
E3|Q9UM11|P61968,E3|Q9UM11,E3,Q9UM11,P61968,FZR1,LMO4,391,1752,enzyme_substrate,0
E3|Q9UM11|Q7L8J4,E3|Q9UM11,E3,Q9UM11,Q7L8J4,FZR1,SH3BP5L,391,1743,enzyme_substrate,0
E3|Q9UM11|Q13571,E3|Q9UM11,E3,Q9UM11,Q13571,FZR1,LAPTM5,391,910,enzyme_substrate,0
E3|Q9UM11|P11686,E3|Q9UM11,E3,Q9UM11,P11686,FZR1,SFTPC,391,1565,enzyme_substrate,0
E3|Q9UM11|Q15388,E3|Q9UM11,E3,Q9UM11,Q15388,FZR1,TOMM20,391,643,enzyme_substrate,0
E3|Q9UM11|O15399,E3|Q9UM11,E3,Q9UM11,O15399,FZR1,GRIN2D,391,883,enzyme_substrate,0
E3|Q9UM11|Q9UNK0,E3|Q9UM11,E3,Q9UM11,Q9UNK0,FZR1,STX8,391,1208,enzyme_substrate,0
E3|Q9UM11|P10586,E3|Q9UM11,E3,Q9UM11,P10586,FZR1,PTPRF,391,1316,enzyme_substrate,0
E3|Q9UM11|O43561,E3|Q9UM11,E3,Q9UM11,O43561,FZR1,LAT,391,1930,enzyme_substrate,0
E3|Q9UM11|Q96LA5,E3|Q9UM11,E3,Q9UM11,Q96LA5,FZR1,FCRL2,391,1324,enzyme_substrate,0
E3|Q9UM11|Q30167,E3|Q9UM11,E3,Q9UM11,Q30167,FZR1,HLA-DRB1,391,1201,enzyme_substrate,0
E3|Q9UM11|Q8WU17,E3|Q9UM11,E3,Q9UM11,Q8WU17,FZR1,RNF139,391,233,enzyme_substrate,0
E3|Q9UM11|Q15386,E3|Q9UM11,E3,Q9UM11,Q15386,FZR1,UBE3C,391,123,enzyme_substrate,0
E3|Q9UM11|F5HEZ4,E3|Q9UM11,E3,Q9UM11,F5HEZ4,FZR1,ORF71,391,1523,enzyme_substrate,0
E3|Q9UM11|Q13873,E3|Q9UM11,E3,Q9UM11,Q13873,FZR1,BMPR2,391,1686,enzyme_substrate,0
E3|Q9UM11|P55085,E3|Q9UM11,E3,Q9UM11,P55085,FZR1,F2RL1,391,828,enzyme_substrate,0
E3|Q9UMS4|P19174,E3|Q9UMS4,E3,Q9UMS4,P19174,PRPF19,PLCG1,392,627,enzyme_substrate,0
E3|Q9UMS4|P05777,E3|Q9UMS4,E3,Q9UMS4,P05777,PRPF19,M,392,1529,enzyme_substrate,0
E3|Q9UMS4|O15519,E3|Q9UMS4,E3,Q9UMS4,O15519,PRPF19,CFLAR,392,1525,enzyme_substrate,0
E3|Q9UNE7|Q8N8V4,E3|Q9UNE7,E3,Q9UNE7,Q8N8V4,STUB1,ANKS4B,393,1699,enzyme_substrate,0
E3|Q9UNE7|P03345,E3|Q9UNE7,E3,Q9UNE7,P03345,STUB1,gag,393,1625,enzyme_substrate,0
E3|Q9UNE7|Q9GIY3,E3|Q9UNE7,E3,Q9UNE7,Q9GIY3,STUB1,HLA-DRB1,393,1204,enzyme_substrate,0
E3|Q9UNE7|P17302,E3|Q9UNE7,E3,Q9UNE7,P17302,STUB1,GJA1,393,897,enzyme_substrate,0
E3|Q9UNE7|Q8IZG5,E3|Q9UNE7,E3,Q9UNE7,Q8IZG5,STUB1,SS18,393,1282,enzyme_substrate,0
E3|Q9UNE7|P30304,E3|Q9UNE7,E3,Q9UNE7,P30304,STUB1,CDC25A,393,1808,enzyme_substrate,0
E3|Q9UNE7|P29965,E3|Q9UNE7,E3,Q9UNE7,P29965,STUB1,CD40LG,393,1418,enzyme_substrate,0
E3|Q9UNE7|Q9NRC1,E3|Q9UNE7,E3,Q9UNE7,Q9NRC1,STUB1,ST7,393,1424,enzyme_substrate,0
E3|Q9UNE7|Q6MZQ0,E3|Q9UNE7,E3,Q9UNE7,Q6MZQ0,STUB1,PRR5L,393,1438,enzyme_substrate,0
E3|Q9UNE7|P55061,E3|Q9UNE7,E3,Q9UNE7,P55061,STUB1,TMBIM6,393,1775,enzyme_substrate,0
E3|Q9UNE7|Q05586,E3|Q9UNE7,E3,Q9UNE7,Q05586,STUB1,GRIN1,393,1407,enzyme_substrate,0
E3|Q9UNE7|O00238,E3|Q9UNE7,E3,Q9UNE7,O00238,STUB1,BMPR1B,393,1657,enzyme_substrate,0
E3|Q9UNE7|P53805,E3|Q9UNE7,E3,Q9UNE7,P53805,STUB1,RCAN1,393,1450,enzyme_substrate,0
E3|Q9UNE7|P98155,E3|Q9UNE7,E3,Q9UNE7,P98155,STUB1,VLDLR,393,1434,enzyme_substrate,0
E3|Q9UNE7|P78543,E3|Q9UNE7,E3,Q9UNE7,P78543,STUB1,BTG2,393,1125,enzyme_substrate,0
E3|Q9UNE7|P20039,E3|Q9UNE7,E3,Q9UNE7,P20039,STUB1,HLA-DRB1,393,1195,enzyme_substrate,0
E3|Q9UNE7|P43005,E3|Q9UNE7,E3,Q9UNE7,P43005,STUB1,SLC1A1,393,903,enzyme_substrate,0
E3|Q9UNE7|Q16875,E3|Q9UNE7,E3,Q9UNE7,Q16875,STUB1,PFKFB3,393,1845,enzyme_substrate,0
E3|Q9UNE7|Q99541,E3|Q9UNE7,E3,Q9UNE7,Q99541,STUB1,PLIN2,393,1545,enzyme_substrate,0
E3|Q9UNE7|Q16625,E3|Q9UNE7,E3,Q9UNE7,Q16625,STUB1,OCLN,393,1540,enzyme_substrate,0
E3|Q9UNE7|P13762,E3|Q9UNE7,E3,Q9UNE7,P13762,STUB1,HLA-DRB4,393,1065,enzyme_substrate,0
E3|Q9UNE7|P10586,E3|Q9UNE7,E3,Q9UNE7,P10586,STUB1,PTPRF,393,1316,enzyme_substrate,0
E3|Q9UNE7|Q02779,E3|Q9UNE7,E3,Q9UNE7,Q02779,STUB1,MAP3K10,393,1680,enzyme_substrate,0
E3|Q9UNE7|Q12913,E3|Q9UNE7,E3,Q9UNE7,Q12913,STUB1,PTPRJ,393,1320,enzyme_substrate,0
E3|Q9UNE7|P08514,E3|Q9UNE7,E3,Q9UNE7,P08514,STUB1,ITGA2B,393,1777,enzyme_substrate,0
E3|Q9UNE7|P60903,E3|Q9UNE7,E3,Q9UNE7,P60903,STUB1,S100A10,393,1342,enzyme_substrate,0
E3|Q9UNE7|Q15386,E3|Q9UNE7,E3,Q9UNE7,Q15386,STUB1,UBE3C,393,123,enzyme_substrate,0
E3|Q9UNE7|P78380,E3|Q9UNE7,E3,Q9UNE7,P78380,STUB1,OLR1,393,1301,enzyme_substrate,0
E3|Q9UNE7|P05556,E3|Q9UNE7,E3,Q9UNE7,P05556,STUB1,ITGB1,393,1790,enzyme_substrate,0
E3|Q9UNE7|Q29974,E3|Q9UNE7,E3,Q9UNE7,Q29974,STUB1,HLA-DRB1,393,1198,enzyme_substrate,0
E3|Q9UNE7|P35626,E3|Q9UNE7,E3,Q9UNE7,P35626,STUB1,ADRBK2,393,1669,enzyme_substrate,0
E3|Q9UNE7|Q9Y6W8,E3|Q9UNE7,E3,Q9UNE7,Q9Y6W8,STUB1,ICOS,393,1214,enzyme_substrate,0
E3|Q9UNE7|O95859,E3|Q9UNE7,E3,Q9UNE7,O95859,STUB1,TSPAN12,393,1369,enzyme_substrate,0
E3|Q9UNE7|Q9Y5Y9,E3|Q9UNE7,E3,Q9UNE7,Q9Y5Y9,STUB1,SCN10A,393,1587,enzyme_substrate,0
E3|Q9UNE7|Q9ULJ7,E3|Q9UNE7,E3,Q9UNE7,Q9ULJ7,STUB1,ANKRD50,393,1723,enzyme_substrate,0
E3|Q9UNE7|A0A1B0GVQ0,E3|Q9UNE7,E3,Q9UNE7,A0A1B0GVQ0,STUB1,SPAAR,393,1896,enzyme_substrate,0
E3|Q9UNE7|P01023,E3|Q9UNE7,E3,Q9UNE7,P01023,STUB1,A2M,393,1184,enzyme_substrate,0
E3|Q9UNE7|Q01638,E3|Q9UNE7,E3,Q9UNE7,Q01638,STUB1,IL1RL1,393,1236,enzyme_substrate,0
E3|Q9UNE7|P0C209,E3|Q9UNE7,E3,Q9UNE7,P0C209,STUB1,gag,393,1626,enzyme_substrate,0
E3|Q9UNE7|P41595,E3|Q9UNE7,E3,Q9UNE7,P41595,STUB1,HTR2B,393,1404,enzyme_substrate,0
E3|Q9UNE7|O00459,E3|Q9UNE7,E3,Q9UNE7,O00459,STUB1,PIK3R2,393,1096,enzyme_substrate,0
E3|Q9UNE7|P40189,E3|Q9UNE7,E3,Q9UNE7,P40189,STUB1,IL6ST,393,523,enzyme_substrate,0
E3|Q9UNE7|Q9BRJ6,E3|Q9UNE7,E3,Q9UNE7,Q9BRJ6,STUB1,C7orf50,393,1706,enzyme_substrate,0
E3|Q9UNL4|A9UEZ6,E3|Q9UNL4,E3,Q9UNL4,A9UEZ6,ING4,BCR/ABL fusion,394,1106,enzyme_substrate,0
E3|Q9UPN9|P23458,E3|Q9UPN9,E3,Q9UPN9,P23458,TRIM33,JAK1,395,539,enzyme_substrate,0
E3|Q9UPN9|Q8N0X7,E3|Q9UPN9,E3,Q9UPN9,Q8N0X7,TRIM33,SPART,395,1629,enzyme_substrate,0
E3|Q9UPN9|Q14324,E3|Q9UPN9,E3,Q9UPN9,Q14324,TRIM33,MYBPC2,395,1491,enzyme_substrate,0
E3|Q9UPN9|Q16828,E3|Q9UPN9,E3,Q9UPN9,Q16828,TRIM33,DUSP6,395,603,enzyme_substrate,0
E3|Q9UPQ4|Q30154,E3|Q9UPQ4,E3,Q9UPQ4,Q30154,TRIM35,HLA-DRB5,396,1200,enzyme_substrate,0
E3|Q9UPQ7|P61587,E3|Q9UPQ7,E3,Q9UPQ7,P61587,PDZRN3,RND3,397,1124,enzyme_substrate,0
E3|Q9UPQ7|Q13740,E3|Q9UPQ7,E3,Q9UPQ7,Q13740,PDZRN3,ALCAM,397,962,enzyme_substrate,0
E3|Q9Y252|P53805,E3|Q9Y252,E3,Q9Y252,P53805,RNF6,RCAN1,398,1450,enzyme_substrate,0
E3|Q9Y252|Q96HE7,E3|Q9Y252,E3,Q9Y252,Q96HE7,RNF6,ERO1A,398,1735,enzyme_substrate,0
E3|Q9Y297|Q13571,E3|Q9Y297,E3,Q9Y297,Q13571,BTRC,LAPTM5,399,910,enzyme_substrate,0
E3|Q9Y297|Q8IZP1,E3|Q9Y297,E3,Q9Y297,Q8IZP1,BTRC,TBC1D3,399,1362,enzyme_substrate,0
E3|Q9Y297|Q9Y3D6,E3|Q9Y297,E3,Q9Y297,Q9Y3D6,BTRC,FIS1,399,1761,enzyme_substrate,0
E3|Q9Y297|Q9Y5Y9,E3|Q9Y297,E3,Q9Y297,Q9Y5Y9,BTRC,SCN10A,399,1587,enzyme_substrate,0
E3|Q9Y297|P06576,E3|Q9Y297,E3,Q9Y297,P06576,BTRC,ATP5F1B,399,1484,enzyme_substrate,0
E3|Q9Y297|O75882,E3|Q9Y297,E3,Q9Y297,O75882,BTRC,ATRN,399,1734,enzyme_substrate,0
E3|Q9Y297|Q15465,E3|Q9Y297,E3,Q9Y297,Q15465,BTRC,SHH,399,1633,enzyme_substrate,0
E3|Q9Y297|P79483,E3|Q9Y297,E3,Q9Y297,P79483,BTRC,HLA-DRB3,399,1197,enzyme_substrate,0
E3|Q9Y297|O43490,E3|Q9Y297,E3,Q9Y297,O43490,BTRC,PROM1,399,885,enzyme_substrate,0
E3|Q9Y297|O95140,E3|Q9Y297,E3,Q9Y297,O95140,BTRC,MFN2,399,622,enzyme_substrate,0
E3|Q9Y297|P54098,E3|Q9Y297,E3,Q9Y297,P54098,BTRC,POLG,399,1785,enzyme_substrate,0
E3|Q9Y297|O60294,E3|Q9Y297,E3,Q9Y297,O60294,BTRC,LCMT2,399,1259,enzyme_substrate,0
E3|Q9Y297|Q14896,E3|Q9Y297,E3,Q9Y297,Q14896,BTRC,MYBPC3,399,1479,enzyme_substrate,0
E3|Q9Y297|Q7Z434,E3|Q9Y297,E3,Q9Y297,Q7Z434,BTRC,MAVS,399,1161,enzyme_substrate,0
E3|Q9Y297|Q9NV92,E3|Q9Y297,E3,Q9Y297,Q9NV92,BTRC,NDFIP2,399,930,enzyme_substrate,0
E3|Q9Y297|P08393,E3|Q9Y297,E3,Q9Y297,P08393,BTRC,ICP0,399,56,enzyme_substrate,0
E3|Q9Y297|Q9HBA0,E3|Q9Y297,E3,Q9Y297,Q9HBA0,BTRC,TRPV4,399,1548,enzyme_substrate,0
E3|Q9Y297|Q16611,E3|Q9Y297,E3,Q9Y297,Q16611,BTRC,BAK1,399,1059,enzyme_substrate,0
E3|Q9Y297|P01023,E3|Q9Y297,E3,Q9Y297,P01023,BTRC,A2M,399,1184,enzyme_substrate,0
E3|Q9Y297|Q15386,E3|Q9Y297,E3,Q9Y297,Q15386,BTRC,UBE3C,399,123,enzyme_substrate,0
E3|Q9Y297|Q9UQK1,E3|Q9Y297,E3,Q9Y297,Q9UQK1,BTRC,PPP1R3C,399,1247,enzyme_substrate,0
E3|Q9Y297|O76074,E3|Q9Y297,E3,Q9Y297,O76074,BTRC,PDE5A,399,702,enzyme_substrate,0
E3|Q9Y297|O14543,E3|Q9Y297,E3,Q9Y297,O14543,BTRC,SOCS3,399,9,enzyme_substrate,0
E3|Q9Y297|P62253,E3|Q9Y297,E3,Q9Y297,P62253,BTRC,UBE2G1,399,86,enzyme_substrate,0
E3|Q9Y297|P01848,E3|Q9Y297,E3,Q9Y297,P01848,BTRC,TRAC,399,1295,enzyme_substrate,0
E3|Q9Y297|P10586,E3|Q9Y297,E3,Q9Y297,P10586,BTRC,PTPRF,399,1316,enzyme_substrate,0
E3|Q9Y297|O60762,E3|Q9Y297,E3,Q9Y297,O60762,BTRC,DPM1,399,1856,enzyme_substrate,0
E3|Q9Y297|Q14324,E3|Q9Y297,E3,Q9Y297,Q14324,BTRC,MYBPC2,399,1491,enzyme_substrate,0
E3|Q9Y297|Q9H9R9,E3|Q9Y297,E3,Q9Y297,Q9H9R9,BTRC,DBNDD1,399,1091,enzyme_substrate,0
E3|Q9Y297|Q9UKV5,E3|Q9Y297,E3,Q9Y297,Q9UKV5,BTRC,AMFR,399,388,enzyme_substrate,0
E3|Q9Y297|O60858,E3|Q9Y297,E3,Q9Y297,O60858,BTRC,TRIM13,399,28,enzyme_substrate,0
E3|Q9Y297|O95147,E3|Q9Y297,E3,Q9Y297,O95147,BTRC,NEK2,399,623,enzyme_substrate,0
E3|Q9Y297|P25116,E3|Q9Y297,E3,Q9Y297,P25116,BTRC,F2R,399,900,enzyme_substrate,0
E3|Q9Y297|P29034,E3|Q9Y297,E3,Q9Y297,P29034,BTRC,S100A2,399,1868,enzyme_substrate,0
E3|Q9Y297|P19429,E3|Q9Y297,E3,Q9Y297,P19429,BTRC,TNNI3,399,1477,enzyme_substrate,0
E3|Q9Y297|O95994,E3|Q9Y297,E3,Q9Y297,O95994,BTRC,AGR2,399,708,enzyme_substrate,0
E3|Q9Y297|Q99538,E3|Q9Y297,E3,Q9Y297,Q99538,BTRC,LGMN,399,1940,enzyme_substrate,0
E3|Q9Y297|P04085,E3|Q9Y297,E3,Q9Y297,P04085,BTRC,PDGFA,399,790,enzyme_substrate,0
E3|Q9Y297|Q13794,E3|Q9Y297,E3,Q9Y297,Q13794,BTRC,PMAIP1,399,763,enzyme_substrate,0
E3|Q9Y297|Q9BV40,E3|Q9Y297,E3,Q9Y297,Q9BV40,BTRC,VAMP8,399,1325,enzyme_substrate,0
E3|Q9Y297|P03345,E3|Q9Y297,E3,Q9Y297,P03345,BTRC,gag,399,1625,enzyme_substrate,0
E3|Q9Y297|Q8NHL6,E3|Q9Y297,E3,Q9Y297,Q8NHL6,BTRC,LILRB1,399,1323,enzyme_substrate,0
E3|Q9Y297|Q9HB29,E3|Q9Y297,E3,Q9Y297,Q9HB29,BTRC,IL1RL2,399,1512,enzyme_substrate,0
E3|Q9Y297|Q92813,E3|Q9Y297,E3,Q9Y297,Q92813,BTRC,DIO2,399,666,enzyme_substrate,0
E3|Q9Y297|Q03135,E3|Q9Y297,E3,Q9Y297,Q03135,BTRC,CAV1,399,1375,enzyme_substrate,0
E3|Q9Y297|Q9BYM8,E3|Q9Y297,E3,Q9Y297,Q9BYM8,BTRC,RBCK1,399,299,enzyme_substrate,0
E3|Q9Y297|Q9UNE0,E3|Q9Y297,E3,Q9Y297,Q9UNE0,BTRC,EDAR,399,502,enzyme_substrate,0
E3|Q9Y297|O75473,E3|Q9Y297,E3,Q9Y297,O75473,BTRC,LGR5,399,888,enzyme_substrate,0
E3|Q9Y297|Q9UKL4,E3|Q9Y297,E3,Q9Y297,Q9UKL4,BTRC,GJD2,399,1365,enzyme_substrate,0
E3|Q9Y297|Q12913,E3|Q9Y297,E3,Q9Y297,Q12913,BTRC,PTPRJ,399,1320,enzyme_substrate,0
E3|Q9Y297|P05777,E3|Q9Y297,E3,Q9Y297,P05777,BTRC,M,399,1529,enzyme_substrate,0
E3|Q9Y2K7|Q9NRC1,E3|Q9Y2K7,E3,Q9Y2K7,Q9NRC1,KDM2A,ST7,401,1424,enzyme_substrate,0
E3|Q9Y2M5|P54829,E3|Q9Y2M5,E3,Q9Y2M5,P54829,KLHL20,STK36,402,532,enzyme_substrate,0
E3|Q9Y314|Q13233,E3|Q9Y314,E3,Q9Y314,Q13233,NOSIP,MAP3K1,403,108,enzyme_substrate,0
E3|Q9Y314|Q9HBA0,E3|Q9Y314,E3,Q9Y314,Q9HBA0,NOSIP,TRPV4,403,1548,enzyme_substrate,0
E3|Q9Y3C5|P42336,E3|Q9Y3C5,E3,Q9Y3C5,P42336,RNF11,PIK3CA,404,1933,enzyme_substrate,0
E3|Q9Y3I1|Q04912,E3|Q9Y3I1,E3,Q9Y3I1,Q04912,FBXO7,MST1R,405,830,enzyme_substrate,0
E3|Q9Y4B6|P29475,E3|Q9Y4B6,E3,Q9Y4B6,P29475,DCAF1,NOS1,406,1870,enzyme_substrate,0
E3|Q9Y4B6|P05026,E3|Q9Y4B6,E3,Q9Y4B6,P05026,DCAF1,ATP1B1,406,1501,enzyme_substrate,0
E3|Q9Y4B6|Q92851,E3|Q9Y4B6,E3,Q9Y4B6,Q92851,DCAF1,CASP10,406,1439,enzyme_substrate,0
E3|Q9Y4B6|Q9NZ45,E3|Q9Y4B6,E3,Q9Y4B6,Q9NZ45,DCAF1,CISD1,406,661,enzyme_substrate,0
E3|Q9Y4B6|Q7Z2W7,E3|Q9Y4B6,E3,Q9Y4B6,Q7Z2W7,DCAF1,TRPM8,406,1616,enzyme_substrate,0
E3|Q9Y4B6|O76074,E3|Q9Y4B6,E3,Q9Y4B6,O76074,DCAF1,PDE5A,406,702,enzyme_substrate,0
E3|Q9Y4B6|P03129,E3|Q9Y4B6,E3,Q9Y4B6,P03129,DCAF1,E7,406,1111,enzyme_substrate,0
E3|Q9Y4K3|P26006,E3|Q9Y4K3,E3,Q9Y4K3,P26006,TRAF6,ITGA3,407,2104,enzyme_substrate,0
E3|Q9Y4K3|A9UEZ6,E3|Q9Y4K3,E3,Q9Y4K3,A9UEZ6,TRAF6,BCR/ABL fusion,407,1106,enzyme_substrate,0
E3|Q9Y4K3|Q9UQK1,E3|Q9Y4K3,E3,Q9Y4K3,Q9UQK1,TRAF6,PPP1R3C,407,1247,enzyme_substrate,0
E3|Q9Y4K3|P07333,E3|Q9Y4K3,E3,Q9Y4K3,P07333,TRAF6,CSF1R,407,796,enzyme_substrate,0
E3|Q9Y4K3|Q8N6M0,E3|Q9Y4K3,E3,Q9Y4K3,Q8N6M0,TRAF6,OTUD6B,407,1698,enzyme_substrate,0
E3|Q9Y4K3|Q9NV92,E3|Q9Y4K3,E3,Q9Y4K3,Q9NV92,TRAF6,NDFIP2,407,930,enzyme_substrate,0
E3|Q9Y4K3|Q92813,E3|Q9Y4K3,E3,Q9Y4K3,Q92813,TRAF6,DIO2,407,666,enzyme_substrate,0
E3|Q9Y4K3|P01130,E3|Q9Y4K3,E3,Q9Y4K3,P01130,TRAF6,LDLR,407,1433,enzyme_substrate,0
E3|Q9Y4K3|O95502,E3|Q9Y4K3,E3,Q9Y4K3,O95502,TRAF6,NPTXR,407,721,enzyme_substrate,0
E3|Q9Y4K3|P40189,E3|Q9Y4K3,E3,Q9Y4K3,P40189,TRAF6,IL6ST,407,523,enzyme_substrate,0
E3|Q9Y4K3|Q8NBJ4,E3|Q9Y4K3,E3,Q9Y4K3,Q8NBJ4,TRAF6,GOLM1,407,1354,enzyme_substrate,0
E3|Q9Y4K3|Q95IE3,E3|Q9Y4K3,E3,Q9Y4K3,Q95IE3,TRAF6,HLA-DRB1,407,1203,enzyme_substrate,0
E3|Q9Y4K3|P22455,E3|Q9Y4K3,E3,Q9Y4K3,P22455,TRAF6,FGFR4,407,812,enzyme_substrate,0
E3|Q9Y4K3|Q13571,E3|Q9Y4K3,E3,Q9Y4K3,Q13571,TRAF6,LAPTM5,407,910,enzyme_substrate,0
E3|Q9Y4K3|Q01151,E3|Q9Y4K3,E3,Q9Y4K3,Q01151,TRAF6,CD83,407,1422,enzyme_substrate,0
E3|Q9Y4K3|P29322,E3|Q9Y4K3,E3,Q9Y4K3,P29322,TRAF6,EPHA8,407,816,enzyme_substrate,0
E3|Q9Y4L5|Q08AJ9,E3|Q9Y4L5,E3,Q9Y4L5,Q08AJ9,RNF115,HIST1H2AB,408,1311,enzyme_substrate,0
E3|Q9Y4L5|Q8NHL6,E3|Q9Y4L5,E3,Q9Y4L5,Q8NHL6,RNF115,LILRB1,408,1323,enzyme_substrate,0
E3|Q9Y4X5|Q15836,E3|Q9Y4X5,E3,Q9Y4X5,Q15836,ARIH1,VAMP3,409,1310,enzyme_substrate,0
E3|Q9Y4X5|P46109,E3|Q9Y4X5,E3,Q9Y4X5,P46109,ARIH1,CRKL,409,824,enzyme_substrate,0
E3|Q9Y577|Q9H1I8,E3|Q9Y577,E3,Q9Y577,Q9H1I8,TRIM17,ASCC2,412,1467,enzyme_substrate,0
E3|Q9Y577|Q9P2F8,E3|Q9Y577,E3,Q9Y577,Q9P2F8,TRIM17,SIPA1L2,412,1813,enzyme_substrate,0
E3|Q9Y577|Q9BQ15,E3|Q9Y577,E3,Q9Y577,Q9BQ15,TRIM17,NABP2,412,1801,enzyme_substrate,0
E3|Q9Y577|Q8IXI2,E3|Q9Y577,E3,Q9Y577,Q8IXI2,TRIM17,RHOT1,412,648,enzyme_substrate,0
E3|Q9Y577|Q16558,E3|Q9Y577,E3,Q9Y577,Q16558,TRIM17,KCNMB1,412,1480,enzyme_substrate,0
E3|Q9Y6I7|P79483,E3|Q9Y6I7,E3,Q9Y6I7,P79483,WSB1,HLA-DRB3,413,1197,enzyme_substrate,0
E3|Q9Y6I7|P17302,E3|Q9Y6I7,E3,Q9Y6I7,P17302,WSB1,GJA1,413,897,enzyme_substrate,0
