pair_id,target_enzyme,target_substrate,node_id,gene,uniprot,degree,base_prob,masked_prob,importance_drop
DUB|Q14694|P04637,USP10,TP53,1790,ITGB1,P05556,546,0.9962882995605469,0.9962875843048096,7.152557373046875e-07
DUB|Q14694|P04637,USP10,TP53,355,BFAR,Q9NZS9,199,0.9962882995605469,0.9962875843048096,7.152557373046875e-07
DUB|Q14694|P04637,USP10,TP53,324,RNF167,Q9H6Y7,527,0.9962882995605469,0.9962875843048096,7.152557373046875e-07
DUB|Q14694|P04637,USP10,TP53,942,HSPA2,P54652,364,0.9962882995605469,0.9962875843048096,7.152557373046875e-07
DUB|Q14694|P04637,USP10,TP53,823,SYK,P43405,476,0.9962882995605469,0.9962875843048096,7.152557373046875e-07
DUB|Q14694|P04637,USP10,TP53,816,EPHA8,P29322,504,0.9962882995605469,0.9962875843048096,7.152557373046875e-07
DUB|Q14694|P04637,USP10,TP53,818,KDR,P35968,705,0.9962882995605469,0.9962875843048096,7.152557373046875e-07
DUB|Q14694|P04637,USP10,TP53,798,IGF1R,P08069,502,0.9962882995605469,0.9962875843048096,7.152557373046875e-07
DUB|Q14694|P04637,USP10,TP53,275,RNF145,Q96MT1,194,0.9962882995605469,0.9962875843048096,7.152557373046875e-07
DUB|Q14694|P04637,USP10,TP53,532,STK36,P54829,200,0.9962882995605469,0.9962875843048096,7.152557373046875e-07
DUB|Q14694|P04637,USP10,TP53,1296,HMGCR,P04035,203,0.9962882995605469,0.9962875843048096,7.152557373046875e-07
DUB|Q14694|P04637,USP10,TP53,1310,VAMP3,Q15836,184,0.9962882995605469,0.9962875843048096,7.152557373046875e-07
DUB|Q14694|P04637,USP10,TP53,1293,ERN1,O75460,199,0.9962882995605469,0.9962875843048096,7.152557373046875e-07
DUB|Q14694|P04637,USP10,TP53,2040,ACLY,P53396,134,0.9962882995605469,0.9962875843048096,7.152557373046875e-07
DUB|Q14694|P04637,USP10,TP53,237,RSAD2,Q8WXG1,397,0.9962882995605469,0.9962875843048096,7.152557373046875e-07
DUB|Q14694|P04637,USP10,TP53,74,TRIM23,P36406,267,0.9962882995605469,0.9962875843048096,7.152557373046875e-07
DUB|Q14694|P04637,USP10,TP53,963,HLA-A,P04439,582,0.9962882995605469,0.9962875843048096,7.152557373046875e-07
DUB|Q14694|P04637,USP10,TP53,192,TRIM59,Q8IWR1,204,0.9962882995605469,0.9962875843048096,7.152557373046875e-07
DUB|Q14694|P04637,USP10,TP53,1423,INSIG1,O15503,208,0.9962882995605469,0.9962875843048096,7.152557373046875e-07
DUB|Q14694|P04637,USP10,TP53,123,UBE3C,Q15386,82,0.9962882995605469,0.9962875843048096,7.152557373046875e-07
DUB|Q14694|P04637,USP10,TP53,1191,SLC3A2,P08195,561,0.9962882995605469,0.9962875843048096,7.152557373046875e-07
DUB|Q14694|P04637,USP10,TP53,1297,APP,P05067,940,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,674,CTNNB1,P35222,875,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,262,RNF125,Q96EQ8,526,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,49,STAMBP,O95630,167,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,1317,PVR,P15151,494,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,827,EPHB1,P54762,489,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,1727,TLN1,Q9Y490,701,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,1322,FCRLB,Q6BAA4,273,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,1574,NTRK2,Q16620,504,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,1917,WWTR1,Q9GZV5,530,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,116,UBE4A,Q14139,31,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,1832,OPA1,O60313,351,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,351,RNF186,Q9NXI6,190,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,1269,OGT,O15294,725,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,69,CBL,P22681,642,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,1525,CFLAR,O15519,46,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,1947,MMP2,P08253,267,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,365,HDAC6,Q9UBN7,457,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,792,ERBB2,P04626,573,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,1943,EIF4E2,O60573,61,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,732,SUMO1,P63165,523,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
DUB|Q14694|P04637,USP10,TP53,388,AMFR,Q9UKV5,263,0.9962882995605469,0.9962877035140991,5.960464477539062e-07
